#               DENSITY,             VELOCITY-X,             VELOCITY-Y,               PRESSURE,            TEMPERATURE,              VISCOSITY
 9.6488950547379304e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6486249445758410e-01  9.9997200610426840e-01  2.9579762120023815e-08
 9.6491044409161897e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6489675834732513e-01  9.9998581656528085e-01  2.9580076276706740e-08
 9.6521265521650379e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6521202170776477e-01  9.9999934365889698e-01  2.9580383985376622e-08
 9.6583476557705750e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6584655280672760e-01  1.0000122041886361e+00  2.9580676529451564e-08
 9.6682974776486286e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6685268898685428e-01  1.0000237282955398e+00  2.9580938671778256e-08
 9.6826509453542919e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6829708538288928e-01  1.0000330393480472e+00  2.9581150472016952e-08
 9.7022410820940441e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7026245335473360e-01  1.0000395219465328e+00  2.9581297932320540e-08
 9.7280543928249119e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7284849769749160e-01  1.0000442621034606e+00  2.9581405756840666e-08
 9.7612506344222749e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7617263228921347e-01  1.0000487323282310e+00  2.9581507440976378e-08
 9.8030956483438492e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8035798518445028e-01  1.0000493929181173e+00  2.9581522467385838e-08
 9.8548260520371833e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8551826491447503e-01  1.0000361850230219e+00  2.9581222027052250e-08
 9.9173374340498310e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9172898557966715e-01  9.9999520251746254e-01  2.9580289784637854e-08
 9.9906513009256959e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9897895472873244e-01  9.9991374399802257e-01  2.9578436765927493e-08
 1.0073559252112161e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0071401568320379e+00  9.9978580720698829e-01  2.9575526311003695e-08
 1.0163214984025819e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0159384849187325e+00  9.9962313747721443e-01  2.9571825449036056e-08
 1.0255230977113128e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0249734684413605e+00  9.9946404983839110e-01  2.9568205798920625e-08
 1.0344664039616049e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0337810612678913e+00  9.9933749158881435e-01  2.9565326075251927e-08
 1.0427082389949016e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0419165088439855e+00  9.9924069828806661e-01  2.9563123507520017e-08
 1.0499218918721542e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0490444417090472e+00  9.9916427100920602e-01  2.9561384302876472e-08
 1.0559443686588699e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0549954846832770e+00  9.9910138828923556e-01  2.9559953274190355e-08
 1.0607616382434579e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0597569504767907e+00  9.9905286189616471e-01  2.9558848923989508e-08
 1.0644658045044586e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0634295296902481e+00  9.9902648369743297e-01  2.9558248605305602e-08
 1.0672081476528024e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0661773691331831e+00  9.9903413544781672e-01  2.9558422745690006e-08
 1.0691482094300111e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0681715653323112e+00  9.9908652131754450e-01  2.9559614938543224e-08
 1.0704646970387561e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0695941781675584e+00  9.9918678413813589e-01  2.9561896625871186e-08
 1.0712094977692455e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0704654479211648e+00  9.9930541145347396e-01  2.9564596091285026e-08
 1.0718257546051344e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0711768365656389e+00  9.9939456759953083e-01  2.9566624812551611e-08
 1.0723814004251857e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0716904264526372e+00  9.9935566397153652e-01  2.9565739583037564e-08
 1.0728372172189318e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0719936303894146e+00  9.9921368608771455e-01  2.9562508816277211e-08
 1.0730647971510847e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0720603183419228e+00  9.9906391597988464e-01  2.9559100492057863e-08
 1.0728358290706483e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0717220934405836e+00  9.9896187692479521e-01  2.9556778242887449e-08
 1.0719942985457460e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0708370022764289e+00  9.9892042684286009e-01  2.9555834870941184e-08
 1.0703466104576396e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0691976554421561e+00  9.9892655799134822e-01  2.9555974412359725e-08
 1.0676993952869784e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0665918847523530e+00  9.9896271315736074e-01  2.9556797274700712e-08
 1.0638781389228857e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0628288913053754e+00  9.9901375206508869e-01  2.9557958854301640e-08
 1.0587843571359428e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0577999295172269e+00  9.9907022840668080e-01  2.9559244149220274e-08
 1.0524494405391942e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0515347685978811e+00  9.9913091127603781e-01  2.9560625137370270e-08
 1.0450670926640448e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0442362123802003e+00  9.9920495029488843e-01  2.9562310022324155e-08
 1.0369772475924925e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0362596851014299e+00  9.9930802484555126e-01  2.9564655559488072e-08
 1.0286046055415834e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0280381113539849e+00  9.9944925952640473e-01  2.9567869267302070e-08
 1.0203893794576935e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0199859907440016e+00  9.9960467178332857e-01  2.9571405321717944e-08
 1.0127031053688504e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0124342543122578e+00  9.9973452134671348e-01  2.9574359549711604e-08
 1.0057739028034531e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0055987286112233e+00  9.9982583144010673e-01  2.9576436848291797e-08
 9.9969892412317918e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9958293060210301e-01  9.9988397154555542e-01  2.9577759483731971e-08
 9.9447474918728451e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9439524718040562e-01  9.9992005628403968e-01  2.9578580360459815e-08
 9.9004653817080079e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8999038038913822e-01  9.9994327763443724e-01  2.9579108605690666e-08
 9.8633706481393646e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8629611409579387e-01  9.9995848202444859e-01  2.9579454475817402e-08
 9.8326258251995946e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8322998519539140e-01  9.9996684779310496e-01  2.9579644779595873e-08
 9.8074442962207131e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8071450203667443e-01  9.9996948482755277e-01  2.9579704766465737e-08
 9.7871190734321878e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7868041795546867e-01  9.9996782568239584e-01  2.9579667024485917e-08
 9.7710443704216743e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7706839073138507e-01  9.9996310905015307e-01  2.9579559731091838e-08
 9.7587256629344898e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7582989155288591e-01  9.9995627017088418e-01  2.9579404160635195e-08
 9.7497841752127434e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7492766880276205e-01  9.9994794888009808e-01  2.9579214867662956e-08
 9.7439335447129816e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7433350768881355e-01  9.9993858046936612e-01  2.9579001753857374e-08
 9.7409377462089286e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7402415119785379e-01  9.9992852492762729e-01  2.9578773008026451e-08
 9.7406115910598823e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7398134426495975e-01  9.9991805972316816e-01  2.9578534941902633e-08
 9.7428167199077742e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7419145343242697e-01  9.9990739992248245e-01  2.9578292447789231e-08
 9.7473832719864406e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7463790835280850e-01  9.9989697866285410e-01  2.9578055378902695e-08
 9.7541437398335740e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7530444052698007e-01  9.9988729563628609e-01  2.9577835102694224e-08
 9.7628990738582311e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7617144987013249e-01  9.9987866563528482e-01  2.9577638780567197e-08
 9.7734229138783080e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7721623073827935e-01  9.9987101688869695e-01  2.9577464780106687e-08
 9.7854398667252873e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7841104320942440e-01  9.9986414155631764e-01  2.9577308373404605e-08
 9.7986762799258575e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7972819787519438e-01  9.9985770514974881e-01  2.9577161951336471e-08
 9.8128031816252748e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8113473888749181e-01  9.9985164353922029e-01  2.9577024055098863e-08
 9.8275340459770477e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8260199811011062e-01  9.9984593644052955e-01  2.9576894223317772e-08
 9.8425738727325107e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8410059911562331e-01  9.9984070410884907e-01  2.9576775191777076e-08
 9.8576972377566663e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8560802184021867e-01  9.9983596378388617e-01  2.9576667352750885e-08
 9.8727025388563705e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8710392648733913e-01  9.9983152799586228e-01  2.9576566441498389e-08
 9.8874756566158695e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8857676437489694e-01  9.9982725491053370e-01  2.9576469231418888e-08
 9.9019263320874806e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9001734440120726e-01  9.9982297504378259e-01  2.9576371866863493e-08
 9.9160378392456461e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9142399932344238e-01  9.9981869310702864e-01  2.9576274455013709e-08
 9.9298108935955443e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9279667924124382e-01  9.9981428637434644e-01  2.9576174203909003e-08
 9.9432948196827609e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9414028060661708e-01  9.9980971965018650e-01  2.9576070312846235e-08
 9.9565430425358825e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9546003669567873e-01  9.9980488452962102e-01  2.9575960315625874e-08
 9.9696202767535369e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9676236543824603e-01  9.9979972934618877e-01  2.9575843036807478e-08
 9.9825840511503716e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9805294614150863e-01  9.9979418257589858e-01  2.9575716849181279e-08
 9.9954864119939169e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9933692238474903e-01  9.9978818558105542e-01  2.9575580418676638e-08
 1.0008356444377804e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0006171039329161e+00  9.9978164196481356e-01  2.9575431552183627e-08
 1.0021218431938250e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0018958394633797e+00  9.9977447479866854e-01  2.9575268499460198e-08
 1.0034069822199709e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0031727386431331e+00  9.9976655177710716e-01  2.9575088250396343e-08
 1.0046902204369375e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0044467664749963e+00  9.9975768256026709e-01  2.9574886474526619e-08
 1.0059694849890952e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0057155246083735e+00  9.9974754663584631e-01  2.9574655879823274e-08
 1.0072436980370294e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0069775188018606e+00  9.9973573502054447e-01  2.9574387161316387e-08
 1.0085101382661794e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0082291192203214e+00  9.9972135228472681e-01  2.9574059946804544e-08
 1.0097751273655036e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0094740532112065e+00  9.9970184039382881e-01  2.9573616037759085e-08
 1.0110374499250052e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0107008689184316e+00  9.9966709343298965e-01  2.9572825509869739e-08
 1.0123438819572117e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0119311366592827e+00  9.9959228745756756e-01  2.9571123554205012e-08
 1.0136751149991803e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0130978260357184e+00  9.9943049902782499e-01  2.9567442396487872e-08
 1.0154481596580849e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0146073823485389e+00  9.9917201355721696e-01  2.9561560497827533e-08
 1.0160193614383652e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0151508725266736e+00  9.9914520436848575e-01  2.9560950405953374e-08
