#               DENSITY,             MOMENTUM-X,             MOMENTUM-Y,                 ENERGY
 1.0152448898058184e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5399880042791940e+00
 1.0093818008518969e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5227236694563375e+00
 1.0103610044504501e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5251233176558783e+00
 1.0113711484540249e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5275657883040719e+00
 1.0124854589886678e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5301632179861855e+00
 1.0136466134562432e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5326450842584198e+00
 1.0153985057193191e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5363321498220257e+00
 1.0156795081761525e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5370090324483030e+00
 1.0033007515830068e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5076557585593879e+00
 1.0016177573058564e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5034676284076429e+00
 9.9985851391749192e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4990866482387015e+00
 9.9802715415064391e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4945236379601741e+00
 9.9612648920292601e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4897863595163292e+00
 9.9415510132286267e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4848722467973796e+00
 9.9210992103004114e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4797744474066832e+00
 9.8998370943700531e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4744744633602638e+00
 9.8776647076290514e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4689466146528614e+00
 9.8544511465238915e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4631578828175629e+00
 9.8300537704844781e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4570727689575942e+00
 9.8043068447441850e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4506498926686606e+00
 9.7770884044626261e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4438591321558518e+00
 9.7482735729078374e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4366692444356999e+00
 9.7178137084289606e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4290685087051882e+00
 9.6856639590638682e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4210456642435321e+00
 9.6518712299680809e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4126129222165131e+00
 9.6164871448751599e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4037831507460226e+00
 9.5796393142598724e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.3945887533493524e+00
 9.5414395506892435e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.3850579864354873e+00
 9.5020516511660014e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.3752336621779651e+00
 9.4615596025455517e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.3651389492249661e+00
 9.4200625944456762e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.3548009868332165e+00
 9.3775797585447462e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.3442238740465973e+00
 9.3340862222998433e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.3333994480051894e+00
 9.2894890775834416e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.3223036515727826e+00
 9.2436298407760953e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.3108969515540516e+00
 9.1962929483669331e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.2991258635008722e+00
 9.1472785148060765e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.2869415387507610e+00
 9.0963867838669055e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.2742951588259128e+00
 9.0434625688669090e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.2611490609632106e+00
 8.9884731214069702e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.2474965283558901e+00
 8.9315539404854505e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.2333739999135371e+00
 8.8730392674554281e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.2188733509216991e+00
 8.8135777963361150e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.2041817746208592e+00
 8.7544987786256290e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.1896567897397112e+00
 8.6981655089859145e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.1758703161112347e+00
 8.6477463965697299e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.1635919454739416e+00
 8.6073340569305046e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.1538364203328166e+00
 8.5820438741066774e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.1478725009952964e+00
 8.5773943147898135e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.1470644231893767e+00
 8.5984498337807946e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.1526566539384895e+00
 8.6483700529885821e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.1654181148858616e+00
 8.7270614006075642e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.1853106808566554e+00
 8.8306578729030993e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.2113584684132546e+00
 8.9520392847787600e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.2417963754673282e+00
 9.0824856045245728e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.2744869612254783e+00
 1.0013510696073538e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5028354924648681e+00
 1.0020093121270905e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5044711568257738e+00
 1.0026995175480036e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5061856334470893e+00
 1.0034228441950741e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5079815859110792e+00
 1.0041794838436382e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5098592981561683e+00
 1.0049696433400555e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5118190234200659e+00
 1.0057920443336239e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5138572866655169e+00
 1.0066458546844672e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5159714442752996e+00
 1.0075288462461811e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5181551106453854e+00
 1.0084420977438442e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5204095710513581e+00
 1.8859426402750062e-316  1.8859616123958065e-316  8.0532700272123187e-322  5.7311614917584599e-322
 7.0354947967793508e-321  3.1620201333839779e-322  1.8859544978505064e-316  1.8859552883555398e-316
 0.0000000000000000e+00  0.0000000000000000e+00  8.1026765917964433e-322  5.7805680563425846e-322
 7.3516968101177486e-321  3.1620201333839779e-322  1.8859576598706398e-316  1.8859616123958065e-316
 1.8859521263354064e-316  1.8859584503756732e-316  8.1520831563805680e-322  5.8299746209267092e-322
 7.6678988234561464e-321  3.1620201333839779e-322  1.8859608218907732e-316  1.8859552883555398e-316
 0.0000000000000000e+00  0.0000000000000000e+00  8.2014897209646926e-322  5.8793811855108339e-322
 7.9841008367945442e-321  3.1620201333839779e-322  1.8859639839109066e-316  1.8859489643152730e-316
 1.8859552883555398e-316  1.8859742604763401e-316  8.2508962855488173e-322  5.9287877500949585e-322
 8.3003028501329419e-321  3.1620201333839779e-322  1.8859671459310400e-316  1.8859679364360733e-316
 0.0000000000000000e+00  0.0000000000000000e+00  8.3003028501329419e-322  5.9781943146790832e-322
 8.6165048634713397e-321  3.1620201333839779e-322  1.8859703079511733e-316  1.8859742604763401e-316
 1.8859647744159399e-316  1.8859710984562067e-316  8.3497094147170666e-322  6.0276008792632078e-322
 8.9327068768097375e-321  3.1620201333839779e-322  1.8859734699713067e-316  1.8859679364360733e-316
 0.0000000000000000e+00  0.0000000000000000e+00  8.3991159793011913e-322  6.0770074438473325e-322
 9.2489088901481353e-321  3.1620201333839779e-322  1.8859766319914401e-316  1.8859616123958065e-316
 1.8859679364360733e-316  1.8859805845166068e-316  8.4485225438853159e-322  6.1264140084314571e-322
 9.5651109034865331e-321  3.1620201333839779e-322  1.8859797940115735e-316  1.8859805845166068e-316
 0.0000000000000000e+00  0.0000000000000000e+00  8.4979291084694406e-322  6.1758205730155818e-322
 9.8813129168249309e-321  3.1620201333839779e-322  1.8859829560317069e-316  1.8859742604763401e-316
 1.8859774224964735e-316  1.8859837465367402e-316  8.5473356730535652e-322  6.2252271375997065e-322
 1.0197514930163329e-320  3.1620201333839779e-322  1.8859861180518403e-316  1.8859805845166068e-316
 0.0000000000000000e+00  1.8859869085568736e-316  8.5967422376376899e-322  6.2746337021838311e-322
 1.0513716943501726e-320  3.1620201333839779e-322  0.0000000000000000e+00  1.8859837465367402e-316
 0.0000000000000000e+00  0.0000000000000000e+00  8.6461488022218145e-322  6.3240402667679558e-322
 5.8691481833576607e-02  1.3680677733344117e-320  6.9261506691062394e-310  6.9261506691062394e-310
 1.8859892800719736e-316  1.8859892800719736e-316  4.5618612893276858e-02  4.2434628587551003e-02
 3.9150324646294719e-02  3.5831856295538728e-02  3.2538064143338298e-02  2.9319237447781279e-02
 2.6216601307279319e-02  2.3262362012566790e-02  2.0480156834721371e-02  1.7885781652123810e-02
 1.5488096596888519e-02  1.3290030475124070e-02  1.1289618859493269e-02  9.4810222468289206e-03
 7.8554813266601808e-03  6.4021778797224904e-03  5.1089814582735149e-03  3.9630730446162431e-03
 2.9514461982366150e-03  2.0612933615488868e-03  1.2802896144089679e-03  5.9678865324219396e-04
 1.5414848150246892e-320  5.1382827167489641e-321  1.0138290363120672e+00  1.0140732040467300e+00
 1.0138655698030232e+00  1.0122836482344200e+00  1.0112458983022383e+00  1.0102464846956281e+00
 1.0093402304130776e+00  1.0084612980676992e+00  1.0076177665640627e+00  1.0067979547363977e+00
 1.0060053279076515e+00  1.0052389899500109e+00  1.0045010050066305e+00  1.0037921716350828e+00
