#               DENSITY,             MOMENTUM-X,             MOMENTUM-Y,                 ENERGY
 1.0072721764971024e+00  6.4799277845526675e-03  6.1286253529651527e-04  2.5684001851921545e+00
 1.0025787764064227e+00  7.0177836261375859e-02  9.9777350706687137e-03  2.5574595771402322e+00
 1.0030837849958578e+00  1.4060972858875198e-01  1.9715896458376066e-02  2.5611600030300949e+00
 1.0024365595248157e+00  1.9207534823048275e-01  2.6742125597676501e-02  2.5622028885102708e+00
 1.0027555989368837e+00  2.2714759843573118e-01  3.1373542644896037e-02  2.5653028056044436e+00
 1.0028317370019011e+00  2.5233217993003176e-01  3.4535251988675943e-02  2.5673718218814359e+00
 1.0029241776698801e+00  2.7200965611413630e-01  3.6844308018320428e-02  2.5691988117316051e+00
 1.0029368820770570e+00  2.8803300353310990e-01  3.8559254248775772e-02  2.5706077920817019e+00
 1.0028949186786269e+00  3.0129674113815691e-01  3.9803926717225713e-02  2.5716901295177426e+00
 1.0027769255179335e+00  3.1236156231544426e-01  4.0655129526908675e-02  2.5724245585219383e+00
 1.0026028414663972e+00  3.2170671116820437e-01  4.1177570244677122e-02  2.5728801965585513e+00
 1.0023792927753210e+00  3.2969526942897531e-01  4.1419477771071474e-02  2.5731022836669060e+00
 1.0021214835639103e+00  3.3658618362603976e-01  4.1414811661676411e-02  2.5731365800403760e+00
 1.0018351957363334e+00  3.4259730134737937e-01  4.1191314919396496e-02  2.5730254402603343e+00
 1.0015314962088899e+00  3.4786200508392073e-01  4.0765217361315706e-02  2.5727947955149473e+00
 1.0012150586502608e+00  3.5253401991565730e-01  4.0153301948226576e-02  2.5724814660354101e+00
 1.0008943080413555e+00  3.5668075485692857e-01  3.9359572709756714e-02  2.5720973913902472e+00
 1.0005702647606816e+00  3.6043425976416038e-01  3.8391288334279391e-02  2.5716786435504781e+00
 1.0002493992323824e+00  3.6381331780024617e-01  3.7238053060130054e-02  2.5712242604212987e+00
 9.9993260642169579e-01  3.6693573075136304e-01  3.5893417207295955e-02  2.5707699647016113e+00
 9.9962581196014677e-01  3.6974741864126892e-01  3.4326471995400155e-02  2.5702953515328102e+00
 9.9933005436325451e-01  3.7236295206576880e-01  3.2515535021531781e-02  2.5698447425483186e+00
 9.9905410190758737e-01  3.7466789013830509e-01  3.0411937705160083e-02  2.5693909082479496e+00
 9.9880487006599905e-01  3.7677939679701511e-01  2.7983028519393993e-02  2.5689989071678760e+00
 9.9859722027189624e-01  3.7853566883243062e-01  2.5173068290294781e-02  2.5686478002122048e+00
 9.9844463882841794e-01  3.8008224282091713e-01  2.1951378768173262e-02  2.5684396891604546e+00
 9.9836788041497815e-01  3.8117619099653194e-01  1.8269263138128093e-02  2.5683497116831551e+00
 9.9838758077680179e-01  3.8192430044134201e-01  1.4109681095357637e-02  2.5684921163147778e+00
 9.9852866042859956e-01  3.8199894345392449e-01  9.4514767835585083e-03  2.5688294386387751e+00
 9.9881388525073778e-01  3.8154471928498379e-01  4.3075038097601537e-03  2.5695010486531116e+00
 9.9926704251840226e-01  3.8018965735340216e-01 -1.3034318526662077e-03  2.5704572386795439e+00
 9.9990839365916329e-01  3.7805795680610560e-01 -7.3398904616177414e-03  2.5718246851278983e+00
 1.0007604150475728e+00  3.7488650862521444e-01 -1.3746682924820123e-02  2.5735828367024456e+00
 1.0018398651600757e+00  3.7094548130252220e-01 -2.0476294467259085e-02  2.5758950292226492e+00
 1.0031578308435860e+00  3.6588748072238131e-01 -2.7454969192093299e-02  2.5786932166969798e+00
 1.0047194051300388e+00  3.5978323730472417e-01 -3.4624643654730419e-02  2.5820459463843046e+00
 1.0065286797728952e+00  3.5223802984256430e-01 -4.1881764376769583e-02  2.5858678206244434e+00
 1.0085935667324044e+00  3.4346814633434747e-01 -4.9178034510722377e-02  2.5902725565259352e+00
 1.0109073671174735e+00  3.3303440427473335e-01 -5.6376968582470544e-02  2.5951588295111123e+00
 1.0134770165167608e+00  3.2101928253187384e-01 -6.3397394693266412e-02  2.6006057268449272e+00
 1.0162983958793028e+00  3.0708564704419022e-01 -7.0063520597726248e-02  2.6065610277452782e+00
 1.0193786252080268e+00  2.9133175186473609e-01 -7.6256236368317298e-02  2.6130954167288776e+00
