TITLE = "Visualization of the solution"
VARIABLES = "x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
ZONE NODES= 128, ELEMENTS= 128, DATAPACKING=POINT, ZONETYPE=FELINESEG
1.000000e+00	5.352203e-08	1.007029e+00	6.938993e-03	-3.378746e-05	2.568117e+00	1.027237e+00	1.020067e+00	5.766088e-03	3.880233e-01	
9.957821e-01	-5.967887e-04	1.002195e+00	8.152015e-02	1.154634e-02	2.556863e+00	1.021392e+00	1.019155e+00	6.877674e-02	3.047593e-01	
9.909241e-01	-1.280290e-03	1.002872e+00	1.585330e-01	2.222740e-02	2.561347e+00	1.019428e+00	1.016508e+00	1.338079e-01	2.767774e-01	
9.853369e-01	-2.061293e-03	1.002204e+00	2.111747e-01	2.940076e-02	2.562530e+00	1.015940e+00	1.013706e+00	1.785807e-01	2.270872e-01	
9.789211e-01	-2.951446e-03	1.002309e+00	2.450263e-01	3.384255e-02	2.565076e+00	1.013822e+00	1.011487e+00	2.073817e-01	1.969109e-01	
9.715675e-01	-3.963073e-03	1.002074e+00	2.686692e-01	3.677096e-02	2.566274e+00	1.011833e+00	1.009739e+00	2.276038e-01	1.685737e-01	
9.631568e-01	-5.108981e-03	1.001827e+00	2.871185e-01	3.889068e-02	2.567160e+00	1.010105e+00	1.008262e+00	2.434252e-01	1.439507e-01	
9.535602e-01	-6.402178e-03	1.001495e+00	3.023951e-01	4.048184e-02	2.567642e+00	1.008468e+00	1.006963e+00	2.565738e-01	1.206393e-01	
9.426407e-01	-7.855481e-03	1.001097e+00	3.152468e-01	4.164679e-02	2.567795e+00	1.006917e+00	1.005814e+00	2.676756e-01	9.854318e-02	
9.302548e-01	-9.481022e-03	1.000617e+00	3.262300e-01	4.246013e-02	2.567608e+00	1.005411e+00	1.004791e+00	2.772056e-01	7.708161e-02	
9.162555e-01	-1.128962e-02	1.000066e+00	3.357358e-01	4.297323e-02	2.567128e+00	1.003939e+00	1.003874e+00	2.854923e-01	5.612217e-02	
9.004963e-01	-1.329003e-02	9.994504e-01	3.441179e-01	4.323138e-02	2.566397e+00	1.002488e+00	1.003039e+00	2.928353e-01	3.544753e-02	
8.828360e-01	-1.548810e-02	9.987790e-01	3.516054e-01	4.326282e-02	2.565448e+00	1.001049e+00	1.002273e+00	2.994278e-01	1.494319e-02	
8.631457e-01	-1.788578e-02	9.980566e-01	3.584019e-01	4.309154e-02	2.564314e+00	9.996131e-01	1.001559e+00	3.054424e-01	-5.512118e-03	
8.413160e-01	-2.048016e-02	9.972875e-01	3.646369e-01	4.273103e-02	2.563012e+00	9.981742e-01	1.000889e+00	3.109890e-01	-2.601073e-02	
