#               DENSITY,             MOMENTUM-X,             MOMENTUM-Y,                 ENERGY
 1.0070393720723119e+00  6.9370803843264257e-03  3.2341982006616988e-05  2.5681125363243580e+00
 1.0022127555883449e+00  8.0345664775433173e-02  1.1380458488285278e-02  2.5568392429809386e+00
 1.0028737107355126e+00  1.5683721887454924e-01  2.1989856215756554e-02  2.5612483556877623e+00
 1.0022207463030510e+00  2.0952647326116380e-01  2.9171381083879476e-02  2.5624587584021010e+00
 1.0023623684252705e+00  2.4361417082700823e-01  3.3647551857795950e-02  2.5651076358861973e+00
 1.0021646746197026e+00  2.6738296975109382e-01  3.6594961094149406e-02  2.5664067911155541e+00
 1.0019604777343485e+00  2.8594289022485109e-01  3.8731477374851699e-02  2.5674054548605119e+00
 1.0016692165538561e+00  3.0125753279471829e-01  4.0329578965798238e-02  2.5679916721171967e+00
 1.0013165931646357e+00  3.1414444433878230e-01  4.1501170578174561e-02  2.5682582980826565e+00
 1.0008781033382204e+00  3.2509582269727738e-01  4.2312521797859846e-02  2.5681735128419994e+00
 1.0003702549605329e+00  3.3454064304667019e-01  4.2820268695971858e-02  2.5677961646323619e+00
 9.9979863976461514e-01  3.4283256620526986e-01  4.3069910654300880e-02  2.5671691959331957e+00
 9.9917456804281302e-01  3.5021163616499523e-01  4.3091336783394961e-02  2.5663295379347799e+00
 9.9850200651431942e-01  3.5688620840367641e-01  4.2909309652021374e-02  2.5653122381032030e+00
 9.9778759536945849e-01  3.6297960196443790e-01  4.2536825826217935e-02  2.5641337122029970e+00
 9.9703228276888589e-01  3.6863428659966019e-01  4.1987119126437183e-02  2.5628184822512390e+00
 9.9623979627189618e-01  3.7391648130151128e-01  4.1261533349955005e-02  2.5613690370531574e+00
 9.9540642307577831e-01  3.7893986947248492e-01  4.0362403556228318e-02  2.5598037573914647e+00
 9.9453311163042479e-01  3.8373939259597817e-01  3.9277592688513725e-02  2.5581140339502264e+00
 9.9361476764477774e-01  3.8841338551835553e-01  3.7994359481078092e-02  2.5563144096392225e+00
 9.9265215028153020e-01  3.9295602235987442e-01  3.6481106478710980e-02  2.5543850251911078e+00
 9.9164002663524309e-01  3.9745930663616408e-01  3.4707013375589527e-02  2.5523438867199268e+00
 9.9058227829052892e-01  4.0187549998610278e-01  3.2620395582086209e-02  2.5501683446186787e+00
 9.8947829545262722e-01  4.0629109769640376e-01  3.0174847608336462e-02  2.5478939344038865e+00
 9.8833846543263093e-01  4.1061685893357819e-01  2.7306513856840926e-02  2.5455054496476737e+00
 9.8716782691025196e-01  4.1494704427752838e-01  2.3964987944304933e-02  2.5430688337243303e+00
 9.8598423801301793e-01  4.1913472167151672e-01  2.0088573476439445e-02  2.5405731191455563e+00
 9.8480082781042133e-01  4.2324523690075427e-01  1.5636252512965378e-02  2.5381021872019289e+00
 9.8364231705462124e-01  4.2706565120756818e-01  1.0566519338876246e-02  2.5356397835938940e+00
 9.8252555769472949e-01  4.3068360404618405e-01  4.8622836680792250e-03  2.5332963376397344e+00
 9.8147804599456656e-01  4.3382601949991095e-01 -1.4873169627712074e-03  2.5310399693865717e+00
 9.8051557065141759e-01  4.3659147041772650e-01 -8.4762706854721280e-03  2.5289854763577786e+00
 9.7966227109888315e-01  4.3873642897981607e-01 -1.6088007180772742e-02  2.5271004359366080e+00
 9.7893257282037405e-01  4.4051773870928723e-01 -2.4316675836516324e-02  2.5255594477244965e+00
 9.7834317786869929e-01  4.4165022392758596e-01 -3.3139951374647703e-02  2.5242915563536852e+00
 9.7790092681122009e-01  4.4222614676789929e-01 -4.2558690562643484e-02  2.5233852160621257e+00
 9.7761981956690580e-01  4.4192810017450557e-01 -5.2546117087663990e-02  2.5227503845394956e+00
 9.7750621171414387e-01  4.4099182484707972e-01 -6.3141507494974908e-02  2.5225390476191816e+00
 9.7757336490162750e-01  4.3902326503801942e-01 -7.4319047443117500e-02  2.5226392519843186e+00
 9.7783581955352883e-01  4.3614698918706640e-01 -8.6133614376575449e-02  2.5231886479034307e+00
