#               DENSITY,             VELOCITY-X,             VELOCITY-Y,               PRESSURE,            TEMPERATURE,              VISCOSITY
 1.0070393720723119e+00  6.8885890429995012e-03  3.2115906193481609e-05  1.0272354569828193e+00  1.0200549109305901e+00  0.0000000000000000e+00
 1.0022127555883449e+00  8.0168271983593525e-02  1.1355331914134766e-02  1.0214216167943972e+00  1.0191664505355216e+00  0.0000000000000000e+00
 1.0028737107355126e+00  1.5638780555881163e-01  2.1926844806440367e-02  1.0194974229442453e+00  1.0165760773572787e+00  0.0000000000000000e+00
 1.0022207463030510e+00  2.0906219915528199e-01  2.9106742393315663e-02  1.0160528735297010e+00  1.0138014776461908e+00  0.0000000000000000e+00
 1.0023623684252705e+00  2.4304002075589742e-01  3.3568251280878460e-02  1.0139755578324836e+00  1.0115858194332035e+00  0.0000000000000000e+00
 1.0021646746197026e+00  2.6680542282390790e-01  3.6515916017531062e-02  1.0120276114809552e+00  1.0098416329282367e+00  0.0000000000000000e+00
 1.0019604777343485e+00  2.8538340241865667e-01  3.8655693747953045e-02  1.0103420725366845e+00  1.0083651950237487e+00  0.0000000000000000e+00
 1.0016692165538561e+00  3.0075550672423079e-01  4.0262372347378478e-02  1.0087509435558581e+00  1.0070699257648810e+00  0.0000000000000000e+00
 1.0013165931646357e+00  3.1373138773815457e-01  4.1446602264935170e-02  1.0072479082364383e+00  1.0059235162108489e+00  0.0000000000000000e+00
 1.0008781033382204e+00  3.2481060542036838e-01  4.2275399628321615e-02  1.0057927351851550e+00  1.0049103200784821e+00  0.0000000000000000e+00
 1.0003702549605329e+00  3.3441682355886188e-01  4.2804420147079671e-02  1.0043766826587286e+00  1.0040049448474995e+00  0.0000000000000000e+00
 9.9979863976461514e-01  3.4290161295476829e-01  4.3078584968310143e-02  1.0029850322270963e+00  1.0031870342044391e+00  0.0000000000000000e+00
 9.9917456804281302e-01  3.5050095085085198e-01  4.3126935133869990e-02  1.0016102334216812e+00  1.0024376775157913e+00  0.0000000000000000e+00
 9.9850200651431942e-01  3.5742162366757180e-01  4.2973683950635125e-02  1.0002443314045348e+00  1.0017449387971666e+00  0.0000000000000000e+00
 9.9778759536945849e-01  3.6378444034477564e-01  4.2631143164760930e-02  9.9888153990744377e-01  1.0010963701523874e+00  0.0000000000000000e+00
 9.9703228276888589e-01  3.6973154527746654e-01  4.2112095919134729e-02  9.9751461489754145e-01  1.0004837678147354e+00  0.0000000000000000e+00
 9.9623979627189618e-01  3.7532779025769925e-01  4.1417270725745838e-02  9.9613757746823373e-01  9.9989739538207090e-01  0.0000000000000000e+00
 9.9540642307577831e-01  3.8068859180310610e-01  4.0548666977162563e-02  9.9474255756703933e-01  9.9933307090114254e-01  0.0000000000000000e+00
 9.9453311163042479e-01  3.8584878483018104e-01  3.9493499240183715e-02  9.9332229599976429e-01  9.9878252858904282e-01  0.0000000000000000e+00
 9.9361476764477774e-01  3.9090943307840936e-01  3.8238521324656140e-02  9.9186830296403294e-01  9.9824231207343639e-01  0.0000000000000000e+00
 9.9265215028153020e-01  3.9586477725195734e-01  3.6751148394091951e-02  9.9037437591262556e-01  9.9770536499794171e-01  0.0000000000000000e+00
 9.9164002663524309e-01  4.0081006813005776e-01  3.4999609176078444e-02  9.8883346995285437e-01  9.9716978277701074e-01  0.0000000000000000e+00
 9.9058227829052892e-01  4.0569623421855350e-01  3.2930526112762676e-02  9.8724462109595412e-01  9.9663061083594751e-01  0.0000000000000000e+00
 9.8947829545262722e-01  4.1061142984500720e-01  3.0495714506333128e-02  9.8560797934228361e-01  9.9608852854263685e-01  0.0000000000000000e+00
 9.8833846543263093e-01  4.1546178085240926e-01  2.7628706978320320e-02  9.8393216883296597e-01  9.9554171293157556e-01  0.0000000000000000e+00
 9.8716782691025196e-01  4.2034093187201610e-01  2.4276508300835966e-02  9.8222733079014901e-01  9.9499528247839475e-01  0.0000000000000000e+00
 9.8598423801301793e-01  4.2509272005825199e-01  2.0374132467799365e-02  9.8051316642556186e-01  9.9445115715188181e-01  0.0000000000000000e+00
 9.8480082781042133e-01  4.2977749911297891e-01  1.5877578563505666e-02  9.7881096582989136e-01  9.9391769197244939e-01  0.0000000000000000e+00
 9.8364231705462124e-01  4.3416762760507932e-01  1.0742237453260656e-02  9.7714959570231730e-01  9.9339930659780351e-01  0.0000000000000000e+00
 9.8252555769472949e-01  4.3834341068611404e-01  4.9487604978820671e-03  9.7555625861558604e-01  9.9290675033889697e-01  0.0000000000000000e+00
 9.8147804599456656e-01  4.4201296327550521e-01 -1.5153848512872809e-03  9.7406419209807493e-01  9.9244623562722833e-01  0.0000000000000000e+00
 9.8051557065141759e-01  4.4526724866558887e-01 -8.6447078855064110e-03  9.7269955900155136e-01  9.9202867156441654e-01  0.0000000000000000e+00
 9.7966227109888315e-01  4.4784457044332965e-01 -1.6421993227040264e-02  9.7149018943078991e-01  9.9165826641570420e-01  0.0000000000000000e+00
 9.7893257282037405e-01  4.4999803964038548e-01 -2.4839990528109878e-02  9.7045655012110854e-01  9.9134156638097637e-01  0.0000000000000000e+00
 9.7834317786869929e-01  4.5142669149051767e-01 -3.3873544707331033e-02  9.6961756913984110e-01  9.9108123925607927e-01  0.0000000000000000e+00
 9.7790092681122009e-01  4.5221978489163378e-01 -4.3520452221495101e-02  9.6898696914003479e-01  9.9088460044694704e-01  0.0000000000000000e+00
 9.7761981956690580e-01  4.5204494766716535e-01 -5.3749030078934348e-02  9.6858102026701587e-01  9.9075427981411635e-01  0.0000000000000000e+00
 9.7750621171414387e-01  4.5113966495799696e-01 -6.4594482099761472e-02  9.6841011963039980e-01  9.9069459408570604e-01  0.0000000000000000e+00
 9.7757336490162750e-01  4.4909495368892133e-01 -7.6024010178096624e-02  9.6849306781375721e-01  9.9071139065988789e-01  0.0000000000000000e+00
 9.7783581955352883e-01  4.4603294383939346e-01 -8.8085967658561831e-02  9.6885084150055489e-01  9.9081136334617381e-01  0.0000000000000000e+00
 9.7831171598958155e-01  4.4159394291990728e-01 -1.0075247324119713e-01  9.6951357068669564e-01  9.9100680779031036e-01  0.0000000000000000e+00
 9.7903518407231416e-01  4.3593389186747983e-01 -1.1410581663763764e-01  9.7051719836369987e-01  9.9129961226400121e-01  0.0000000000000000e+00
 9.8003830895033994e-01  4.2852154775476842e-01 -1.2806332915915852e-01  9.7191606822655874e-01  9.9171232323307823e-01  0.0000000000000000e+00
