#               DENSITY,             MOMENTUM-X,             MOMENTUM-Y,                 ENERGY
 1.0070386203061328e+00  6.9592221426071632e-03 -1.5443032436329316e-05  2.5681158279693750e+00
 1.0022213682201029e+00  8.1100081236353053e-02  1.1486605333422146e-02  2.5568765913944822e+00
 1.0029043950993224e+00  1.5794883389355208e-01  2.2145582425097659e-02  2.5613429386232172e+00
 1.0022479221088805e+00  2.1058629651535563e-01  2.9318875602462904e-02  2.5625381815572874e+00
 1.0023673369653001e+00  2.4445861399160201e-01  3.3764152174774124e-02  2.5651100113099372e+00
 1.0021473498783553e+00  2.6811343464064885e-01  3.6694898188421275e-02  2.5663388200879869e+00
 1.0019148372052991e+00  2.8653671909304002e-01  3.8811886244572179e-02  2.5672495881091169e+00
 1.0015974473200204e+00  3.0178979696507313e-01  4.0400807442898277e-02  2.5677616064456976e+00
 1.0012138424610710e+00  3.1459919716551032e-01  4.1561238951835916e-02  2.5679424054241422e+00
 1.0007491439685896e+00  3.2554207748681491e-01  4.2370596597958297e-02  2.5677873463590166e+00
 1.0002144118193688e+00  3.3499459425870881e-01  4.2878366148355156e-02  2.5673391137851200e+00
 9.9961652528551570e-01  3.4332153922850439e-01  4.3131335982312773e-02  2.5666442968415257e+00
 9.9896399813679926e-01  3.5074678724201891e-01  4.3157178933583562e-02  2.5657342992852019e+00
 9.9826197745867717e-01  3.5747710197736449e-01  4.2980351164784533e-02  2.5646429032619675e+00
 9.9751529034583575e-01  3.6364039866271580e-01  4.2614258217838839e-02  2.5633875601229796e+00
 9.9672539098897495e-01  3.6936565190623544e-01  4.2070417548320312e-02  2.5619868999373581e+00
 9.9589348310822201e-01  3.7473138094252156e-01  4.1351450007047492e-02  2.5604472259034949e+00
 9.9501870415141025e-01  3.7983510159260836e-01  4.0457751423430811e-02  2.5587793712215379e+00
 9.9409864663880654e-01  3.8472143936205810e-01  3.9378105572396960e-02  2.5569773404609237e+00
 9.9313084259857998e-01  3.8947694490561713e-01  3.8098391272965194e-02  2.5550495397856570e+00
 9.9211197316750388e-01  3.9410902017903987e-01  3.6588144008168628e-02  2.5529794757102264e+00
 9.9103961332013912e-01  3.9870156659122624e-01  3.4815483953936958e-02  2.5507801107596864e+00
 9.8991355508087220e-01  4.0322632730336566e-01  3.2730041630614388e-02  2.5484352453221657e+00
 9.8873579008822621e-01  4.0775331835689060e-01  3.0283444008817585e-02  2.5459710642414128e+00
 9.8751222622986501e-01  4.1221831201238224e-01  2.7413001863321941e-02  2.5433814399037424e+00
 9.8625165432334705e-01  4.1667475861922537e-01  2.4064758480038615e-02  2.5407119595948888e+00
 9.8496747008775909e-01  4.2100631764151586e-01  2.0178275154063487e-02  2.5379636838548922e+00
 9.8367598452130267e-01  4.2525741233083941e-01  1.5710589360626633e-02  2.5352074556527278e+00
 9.8239744394254347e-01  4.2926145931317095e-01  1.0620847783324602e-02  2.5324465670671015e+00
 9.8115192897834014e-01  4.3305748761749685e-01  4.8890797705945311e-03  2.5297674489378088e+00
 9.7996374965527300e-01  4.3647617922078824e-01 -1.4963930863011387e-03  2.5271828958632709e+00
 9.7885035901967332e-01  4.3952395756855134e-01 -8.5331916379925762e-03  2.5247639583992201e+00
 9.7783435866241764e-01  4.4210502156605730e-01 -1.6211551202727610e-02  2.5225441819771830e+00
 9.7692788239212303e-01  4.4420490716018501e-01 -2.4520227386174591e-02  2.5205723788665413e+00
 9.7614582336537781e-01  4.4570801775360352e-01 -3.3444428011782441e-02  2.5188532895701750e+00
 9.7549712495007901e-01  4.4663306287428534e-01 -4.2982787291950424e-02  2.5174374501036358e+00
 9.7499177289492311e-01  4.4683293694327708e-01 -5.3129328600760542e-02  2.5163103860677292e+00
 9.7463826446819568e-01  4.4632507099196933e-01 -6.3905125749602165e-02  2.5155212559287006e+00
 9.7444737793524439e-01  4.4496911256989730e-01 -7.5325543110446744e-02  2.5150722006916602e+00
 9.7443527192751767e-01  4.4269986681792245e-01 -8.7427661052200470e-02  2.5150092368795698e+00
 9.7462231361802809e-01  4.3940494929146129e-01 -1.0025310047095552e-01  2.5153885202277997e+00
 9.7503462951288289e-01  4.3487533722642319e-01 -1.1382874979537613e-01  2.5162474124092347e+00
 9.7571341695652969e-01  4.2894598234399223e-01 -1.2819015187154448e-01  2.5177005306866636e+00
 9.7670432863492118e-01  4.2126992832287952e-01 -1.4330929564803271e-01  2.5198158688221830e+00
 9.7807274250721787e-01  4.1160867638950738e-01 -1.5915904771133507e-01  2.5227786418597593e+00
 9.7988853200782666e-01  3.9945125029406198e-01 -1.7555555422715724e-01  2.5266918025520844e+00
 9.8224297911912328e-01  3.8447269568070908e-01 -1.9228434680104189e-01  2.5318100513986739e+00
 9.8522085503479939e-01  3.6609963086051461e-01 -2.0885430831521351e-01  2.5382691228359269e+00
 9.8890729112118125e-01  3.4399269210944405e-01 -2.2464656026785171e-01  2.5462914984959886e+00
 9.9335563099009772e-01  3.1781104391368437e-01 -2.3870336078978707e-01  2.5559594042048905e+00
 9.9855917979000808e-01  2.8762931732524294e-01 -2.4989152677217424e-01  2.5672752418717928e+00
 1.0044232361875596e+00  2.5389796473722137e-01 -2.5689721565368207e-01  2.5800082007746479e+00
 1.0107490338920031e+00  2.1769186606956487e-01 -2.5854262477691059e-01  2.5937279031115161e+00
 1.0172430992196104e+00  1.8059878658125858e-01 -2.5401060090918004e-01  2.6077802079257224e+00
 1.0235657382382948e+00  1.4456799250891397e-01 -2.4322098782450391e-01  2.6214337705001873e+00
 1.0293893949120425e+00  1.1145185584380186e-01 -2.2685321106755565e-01  2.6339747798198299e+00
 1.0344760817015364e+00  8.2661063895636003e-02 -2.0625974761495108e-01  2.6448986053392765e+00
 1.0387127354039367e+00  5.8919458993036994e-02 -1.8311443301516878e-01  2.6539720437785386e+00
 1.0420995074747175e+00  4.0279558854463451e-02 -1.5907592871004689e-01  2.6612106246736951e+00
 1.0447138279488875e+00  2.6280558385261683e-02 -1.3548056943602305e-01  2.6667900634083948e+00
 1.0466736411730744e+00  1.6193551309788549e-02 -1.1325920799116772e-01  2.6709696009468527e+00
 1.0481051108310884e+00  9.2152250284320732e-03 -9.2933227057700296e-02  2.6740217405525066e+00
 1.0491255921724756e+00  4.5997907137909078e-03 -7.4715433504582873e-02  2.6761977648003681e+00
 1.0497882281080342e+00  1.7169804629694791e-03 -5.8552822857628743e-02  2.6775912271827100e+00
 1.0502278569379371e+00 -9.9952664918003982e-06 -4.3850537832753847e-02  2.6785071162614491e+00
 1.0506296756609852e+00 -8.6865251053228737e-04 -2.9155479688944559e-02  2.6793866890582092e+00
 1.0508884518750308e+00 -8.0774783282248225e-04 -1.2971737769387684e-02  2.6799546043430440e+00
 1.0509421332994469e+00  5.3408125132585948e-04  5.4493220834813316e-03  2.6800738462738463e+00
 1.0507282176169210e+00  3.7673740650121471e-03  2.6380284875793754e-02  2.6796214361320900e+00
 1.0501324775874898e+00  9.6570043340537849e-03  4.9799853805265241e-02  2.6783565323091749e+00
 1.0490120343132689e+00  1.9083213897905633e-02  7.5374416197470012e-02  2.6759727021975594e+00
 1.0472132014741826e+00  3.2922828743722959e-02  1.0232542477960485e-01  2.6721388997081448e+00
 1.0445980399141654e+00  5.1872393647363506e-02  1.2943758146285597e-01  2.6665529148912634e+00
 1.0410786977914801e+00  7.6177718461217472e-02  1.5505689289554705e-01  2.6590143513663351e+00
 1.0366672939343275e+00  1.0544995322366811e-01  1.7741008133514072e-01  2.6495389918620020e+00
 1.0314951786334872e+00  1.3854387155005340e-01  1.9486156784587705e-01  2.6383960456043813e+00
 1.0258156690241096e+00  1.7380610341011232e-01  2.0642209023545668e-01  2.6261381104791548e+00
 1.0199417598947653e+00  2.0929110977006393e-01  2.1176382688094861e-01  2.6134285611934618e+00
 1.0141800159280860e+00  2.4332218035771527e-01  2.1139785813636525e-01  2.6009544695888960e+00
 1.0087700347393815e+00  2.7456624779507516e-01  2.0622300222192352e-01  2.5892079906674268e+00
 1.0038681701281191e+00  3.0239091830207548e-01  1.9747837755814568e-01  2.5785695480393107e+00
 9.9955311204468233e-01  3.2646550188458812e-01  1.8624374205253763e-01  2.5691694352082757e+00
 9.9583086312814761e-01  3.4698498825963431e-01  1.7353586674849358e-01  2.5610669418247558e+00
 9.9267204306547363e-01  3.6416775563690768e-01  1.6004881179584918e-01  2.5541606424971470e+00
 9.9002369639244769e-01  3.7846630026781974e-01  1.4634372410835517e-01  2.5483750938097844e+00
 9.8782870379100784e-01  3.9022615666176985e-01  1.3274873974371870e-01  2.5435579088788964e+00
 9.8602894262418117e-01  3.9985357442467856e-01  1.1949592235949405e-01  2.5396067830000204e+00
 9.8457576120970969e-01  4.0764588732379908e-01  1.0670145826310128e-01  2.5364023174188222e+00
 9.8342375620605338e-01  4.1387610031266792e-01  9.4428532999394646e-02  2.5338534331418234e+00
 9.8254043977693406e-01  4.1877703931091387e-01  8.2703216486812017e-02  2.5318895659529193e+00
 9.8189702186757633e-01  4.2250905214746659e-01  7.1523448035574533e-02  2.5304470675399258e+00
 9.8147419255403889e-01  4.2521463007744137e-01  6.0882528548386022e-02  2.5294849384787317e+00
 9.8125341782371234e-01  4.2698623520111140e-01  5.0769518304428440e-02  2.5289585215887125e+00
 9.8122360451113499e-01  4.2795156321951378e-01  4.1184936020040065e-02  2.5288582168747817e+00
 9.8137368169503580e-01  4.2814432989430784e-01  3.2126510629154031e-02  2.5291472510578772e+00
 9.8169155583073953e-01  4.2763030178336414e-01  2.3605311123929312e-02  2.5298006554503050e+00
 9.8216497303126504e-01  4.2645603807033550e-01  1.5637720031074373e-02  2.5307864209786133e+00
 9.8278150209620652e-01  4.2471780064741094e-01  8.2457374749672786e-03  2.5320904250193506e+00
 9.8352361381416764e-01  4.2245276039588026e-01  1.4483154258953619e-03  2.5336639504537555e+00
 9.8437050448701080e-01  4.1972916708699687e-01 -4.7386070442776733e-03  2.5354615548661079e+00
 9.8530209555840853e-01  4.1662459895402587e-01 -1.0308187272848428e-02  2.5374397171229099e+00
 9.8629415616405403e-01  4.1323653000958771e-01 -1.5266494475453293e-02  2.5395532772371650e+00
 9.8732480774390252e-01  4.0960950598692936e-01 -1.9632043839330381e-02  2.5417436837980794e+00
 9.8837085901642530e-01  4.0579537189091119e-01 -2.3436428687313039e-02  2.5439564719972139e+00
 9.8941549829333719e-01  4.0185124794388927e-01 -2.6723583862578681e-02  2.5461550717800119e+00
 9.9044254927973097e-01  3.9783156588394702e-01 -2.9546567883221179e-02  2.5483098900426597e+00
 9.9144306810174032e-01  3.9374702824403596e-01 -3.1960607006774354e-02  2.5503943363058661e+00
 9.9240762866861887e-01  3.8959395976696265e-01 -3.4020190623925556e-02  2.5523838575687989e+00
 9.9333434058746450e-01  3.8537212334718440e-01 -3.5777035691560100e-02  2.5542739986462477e+00
 9.9422044902028028e-01  3.8106411903975745e-01 -3.7275457048295310e-02  2.5560597167567001e+00
 9.9506853247419969e-01  3.7662930226442448e-01 -3.8549840912032680e-02  2.5577397524589505e+00
 9.9587852495695683e-01  3.7201046793267178e-01 -3.9624322895977213e-02  2.5593087463901814e+00
 9.9665385239431892e-01  3.6716285522316960e-01 -4.0516273628823533e-02  2.5607702445506209e+00
 9.9739401759342383e-01  3.6202019148201664e-01 -4.1233783968139266e-02  2.5621202997465837e+00
 9.9810136474130540e-01  3.5651598164952897e-01 -4.1779373421163279e-02  2.5633566075375365e+00
 9.9877195120781348e-01  3.5054364882583100e-01 -4.2146737077257954e-02  2.5644614270231871e+00
 9.9940576727230057e-01  3.4400986997927835e-01 -4.2328260081502526e-02  2.5654266415739584e+00
 9.9999489757611493e-01  3.3675382450836738e-01 -4.2306255455596797e-02  2.5662225462594752e+00
 1.0005368646980370e+00  3.2861393586329107e-01 -4.2061683546021550e-02  2.5668295003432977e+00
 1.0010187570639333e+00  3.1931102647565879e-01 -4.1559630368005300e-02  2.5671974451495694e+00
 1.0014392321341665e+00  3.0855731472953474e-01 -4.0763091893411457e-02  2.5673041130228214e+00
