#               DENSITY,             VELOCITY-X,             VELOCITY-Y,               PRESSURE,            TEMPERATURE,              VISCOSITY
 1.0070386203061328e+00  6.9105811855473898e-03 -1.5335094528583960e-05  1.0272367126864648e+00  1.0200569193405831e+00  0.0000000000000000e+00
 1.0022213682201029e+00  8.0920327392722535e-02  1.1461145908135850e-02  1.0214117776008051e+00  1.0191478748999174e+00  0.0000000000000000e+00
 1.0029043950993224e+00  1.5749141659500820e-01  2.2081449172335590e-02  1.0194642570188592e+00  1.0165119048240856e+00  0.0000000000000000e+00
 1.0022479221088805e+00  2.1011397666183271e-01  2.9253116874287527e-02  1.0159943140857246e+00  1.0137155604652388e+00  0.0000000000000000e+00
 1.0023673369653001e+00  2.4388126485815914e-01  3.3684409826238153e-02  1.0138927642189677e+00  1.0114982071229111e+00  0.0000000000000000e+00
 1.0021473498783553e+00  2.6753893494124747e-01  3.6616270244964923e-02  1.0119206454240190e+00  1.0097523538298536e+00  0.0000000000000000e+00
 1.0019148372052991e+00  2.8598909653069315e-01  3.8737709836529112e-02  1.0102098630428791e+00  1.0082791725699143e+00  0.0000000000000000e+00
 1.0015974473200204e+00  3.0130847255309373e-01  4.0336372213206940e-02  1.0085923536258019e+00  1.0069837501328482e+00  0.0000000000000000e+00
 1.0012138424610710e+00  3.1421778627450658e-01  4.1510851317911032e-02  1.0070613810280964e+00  1.0058404491818169e+00  0.0000000000000000e+00
 1.0007491439685896e+00  3.2529838216582341e-01  4.2338878682356564e-02  1.0055764916071221e+00  1.0048237339673249e+00  0.0000000000000000e+00
 1.0002144118193688e+00  3.3492278285548871e-01  4.2869174490657774e-02  1.0041285491318557e+00  1.0039132982550885e+00  0.0000000000000000e+00
 9.9961652528551570e-01  3.4345324486351714e-01  4.3147882104083241e-02  1.0027025342407052e+00  1.0030871928155733e+00  0.0000000000000000e+00
 9.9896399813679926e-01  3.5111053841400525e-01  4.3201936220001361e-02  1.0012906463126303e+00  1.0023290610874573e+00  0.0000000000000000e+00
 9.9826197745867717e-01  3.5809948695773319e-01  4.3055182041693757e-02  9.9988458257261736e-01  1.0016254301481773e+00  0.0000000000000000e+00
 9.9751529034583575e-01  3.6454619010064770e-01  4.2720406023114291e-02  9.9847817998666888e-01  1.0009652881014983e+00  0.0000000000000000e+00
 9.9672539098897495e-01  3.7057915374237826e-01  4.2208634322616213e-02  9.9706377085994080e-01  1.0003394915731305e+00  0.0000000000000000e+00
 9.9589348310822201e-01  3.7627656702097340e-01  4.1521960639794547e-02  9.9563496419026343e-01  9.9974041509223299e-01  0.0000000000000000e+00
 9.9501870415141025e-01  3.8173664475638791e-01  4.0660292369011010e-02  9.9418334823978816e-01  9.9916046210173071e-01  0.0000000000000000e+00
 9.9409864663880654e-01  3.8700529435670972e-01  3.9611869209901972e-02  9.9270112133370580e-01  9.9859417844514142e-01  0.0000000000000000e+00
 9.9313084259857998e-01  3.9217082805174980e-01  3.8361905238265194e-02  9.9117921134097353e-01  9.9803486995479906e-01  0.0000000000000000e+00
 9.9211197316750388e-01  3.9724247951647312e-01  3.6879046919829121e-02  9.8961055423302702e-01  9.9747869292768399e-01  0.0000000000000000e+00
 9.9103961332013912e-01  4.0230638738598257e-01  3.5130264709903568e-02  9.8798739149032377e-01  9.9692018180828335e-01  0.0000000000000000e+00
 9.8991355508087220e-01  4.0733488821700559e-01  3.3063535156805150e-02  9.8630803376078446e-01  9.9635774123752352e-01  0.0000000000000000e+00
 9.8873579008822621e-01  4.1239866346954651e-01  3.0628449290902429e-02  9.8457153400759845e-01  9.9578830247435879e-01  0.0000000000000000e+00
 9.8751222622986501e-01  4.1743109711780868e-01  2.7759658194794812e-02  9.8278583240205697e-01  9.9521383765965887e-01  0.0000000000000000e+00
 9.8625165432334705e-01  4.2248320374691778e-01  2.4400221155065231e-02  9.8095972936377929e-01  9.9463430561929123e-01  0.0000000000000000e+00
 9.8496747008775909e-01  4.2743169741839782e-01  2.0486235095932288e-02  9.7911250916955306e-01  9.9405568092752927e-01  0.0000000000000000e+00
 9.8367598452130267e-01  4.3231452126767861e-01  1.5971305193825641e-02  9.7726380761213238e-01  9.9348141358529707e-01  0.0000000000000000e+00
 9.8239744394254347e-01  4.3695294807615231e-01  1.0811151686939623e-02  9.7544225007908214e-01  9.9292018326559506e-01  0.0000000000000000e+00
 9.8115192897834014e-01  4.4137658483577930e-01  4.9829997028956177e-03  9.7367382013407977e-01  9.9237823559899940e-01  0.0000000000000000e+00
 9.7996374965527300e-01  4.4540033177179233e-01 -1.5269882042346289e-03  9.7199137434330518e-01  9.9186462222222804e-01  0.0000000000000000e+00
 9.7885035901967332e-01  4.4902058166351205e-01 -8.7175650081373398e-03  9.7041964501262579e-01  9.9138712681733010e-01  0.0000000000000000e+00
 9.7783435866241764e-01  4.5212669983371623e-01 -1.6579036172244384e-02  9.6898642153599834e-01  9.9095149700147345e-01  0.0000000000000000e+00
 9.7692788239212303e-01  4.5469569982228059e-01 -2.5099321892762365e-02  9.6771025110546816e-01  9.9056467580382268e-01  0.0000000000000000e+00
 9.7614582336537781e-01  4.5659983076808403e-01 -3.4261712964645828e-02  9.6661010205385378e-01  9.9023125327868711e-01  0.0000000000000000e+00
 9.7549712495007901e-01  4.5785174702297737e-01 -4.4062443847950925e-02  9.6569784908811507e-01  9.8995458252891810e-01  0.0000000000000000e+00
 9.7499177289492311e-01  4.5829405884785163e-01 -5.4492078884942959e-02  9.6498895285431996e-01  9.8974061082494802e-01  0.0000000000000000e+00
 9.7463826446819568e-01  4.5793920397277177e-01 -6.5568045170555186e-02  9.6449252599249324e-01  9.8959025225503727e-01  0.0000000000000000e+00
 9.7444737793524439e-01  4.5663739535401277e-01 -7.7300780746164005e-02  9.6422642830276961e-01  9.8951102967290883e-01  0.0000000000000000e+00
 9.7443527192751767e-01  4.5431428805139989e-01 -8.9721363307447760e-02  9.6420989400098389e-01  9.8950635488973337e-01  0.0000000000000000e+00
 9.7462231361802809e-01  4.5084638752039896e-01 -1.0286353910654103e-01  9.6447210353762258e-01  9.8958549384866290e-01  0.0000000000000000e+00
 9.7503462951288289e-01  4.4601014575624082e-01 -1.1674328926372983e-01  9.6504945392248542e-01  9.8975915799484393e-01  0.0000000000000000e+00
 9.7571341695652969e-01  4.3962292092074695e-01 -1.3138094613006193e-01  9.6599696645212019e-01  9.9004169632645100e-01  0.0000000000000000e+00
 9.7670432863492118e-01  4.3131776523573134e-01 -1.4672740915188448e-01  9.6738062638826117e-01  9.9045391530137794e-01  0.0000000000000000e+00
 9.7807274250721787e-01  4.2083646594053797e-01 -1.6272720912694336e-01  9.6928756707118546e-01  9.9101787111098505e-01  0.0000000000000000e+00
 9.7988853200782666e-01  4.0764968386309419e-01 -1.7915869866079320e-01  9.7181902491301275e-01  9.9176487240004840e-01  0.0000000000000000e+00
