#               DENSITY,             VELOCITY-X,             VELOCITY-Y,               PRESSURE,            TEMPERATURE,              VISCOSITY
 1.0070334328604720e+00  6.9078170098642554e-03 -2.9302169596617659e-05  1.0272368457769050e+00  1.0200623060339176e+00  0.0000000000000000e+00
 1.0022108637022127e+00  8.1297813291424922e-02  1.1514612937577882e-02  1.0214008444719787e+00  1.0191476479299750e+00  0.0000000000000000e+00
 1.0028936017775154e+00  1.5800138868570901e-01  2.2152906787501665e-02  1.0194412560180770e+00  1.0164999100714502e+00  0.0000000000000000e+00
 1.0022313089023818e+00  2.1061281605598536e-01  2.9322551095772195e-02  1.0159593068626567e+00  1.0136974347521730e+00  0.0000000000000000e+00
 1.0023398285916716e+00  2.4433902118123801e-01  3.3747626423069034e-02  1.0138462535233845e+00  1.0114795647179660e+00  0.0000000000000000e+00
 1.0021078914228885e+00  2.6795469097026220e-01  3.6673168701460167e-02  1.0118627064353318e+00  1.0097342961730325e+00  0.0000000000000000e+00
 1.0018648199159275e+00  2.8640496469785981e-01  3.8794034838930444e-02  1.0101400335653408e+00  1.0082598105901233e+00  0.0000000000000000e+00
 1.0015362461204398e+00  3.0172290268650676e-01  4.0391848948496907e-02  1.0085099111091362e+00  1.0069629681558805e+00  0.0000000000000000e+00
 1.0011421063274948e+00  3.1465275433646878e-01  4.1568311830175154e-02  1.0069654866380120e+00  1.0058167369784090e+00  0.0000000000000000e+00
 1.0006661085907245e+00  3.2575221061786341e-01  4.2397944922404465e-02  1.0054661524522035e+00  1.0047968486393921e+00  0.0000000000000000e+00
 1.0001199438721482e+00  3.3540913601195421e-01  4.2931424501678875e-02  1.0040026264949868e+00  1.0038822169747026e+00  0.0000000000000000e+00
 9.9951011292733971e-01  3.4397505901410602e-01  4.3213435912243518e-02  1.0025597555671797e+00  1.0030511373525861e+00  0.0000000000000000e+00
 9.9884455357167556e-01  3.5167442915492647e-01  4.3271318492639710e-02  1.0011295718415241e+00  1.0022876615402045e+00  0.0000000000000000e+00
 9.9812880271008486e-01  3.5870937587759000e-01  4.3128509677501432e-02  9.9970362252712619e-01  1.0015777721399941e+00  0.0000000000000000e+00
 9.9736680130674482e-01  3.6520673859094249e-01  4.2797813504031890e-02  9.9827555157216230e-01  1.0009111495030987e+00  0.0000000000000000e+00
 9.9656043830508301e-01  3.7129437353201622e-01  4.2290096454355296e-02  9.9683750894352618e-01  1.0002780269292193e+00  0.0000000000000000e+00
 9.9571025780594002e-01  3.7705145552511177e-01  4.1607468785437272e-02  9.9538286839327406e-01  9.9967120012061828e-01  0.0000000000000000e+00
 9.9481558902541101e-01  3.8257516585827661e-01  4.0749606137616259e-02  9.9390298245752617e-01  9.9908263744763115e-01  0.0000000000000000e+00
 9.9387362642883281e-01  3.8791414356863169e-01  3.9704893860104916e-02  9.9238975424761111e-01  9.9850698102679991e-01  0.0000000000000000e+00
 9.9288174952875285e-01  3.9315239429813481e-01  3.8457920990978951e-02  9.9083380824802592e-01  9.9793737644820379e-01  0.0000000000000000e+00
 9.9183636931648078e-01  3.9830738710243763e-01  3.6977910138480501e-02  9.8922769274943201e-01  9.9736985187501614e-01  0.0000000000000000e+00
 9.9073468297396849e-01  4.0345528526098479e-01  3.5230588566677531e-02  9.8756325536136180e-01  9.9679891330433035e-01  0.0000000000000000e+00
 9.8957625673831839e-01  4.0858283603011586e-01  3.3164831219739302e-02  9.8583837293714893e-01  9.9622274304206793e-01  0.0000000000000000e+00
 9.8836258853642767e-01  4.1374606234839051e-01  3.0728518799758003e-02  9.8405163608086699e-01  9.9563828851318203e-01  0.0000000000000000e+00
 9.8709938354725302e-01  4.1889565082623720e-01  2.7857052575715427e-02  9.8221049727873078e-01  9.9504721981392275e-01  0.0000000000000000e+00
 9.8579479251954527e-01  4.2406201972419461e-01  2.4491404214051913e-02  9.8032329276577801e-01  9.9444965646472649e-01  0.0000000000000000e+00
 9.8446230807459234e-01  4.2914918863546386e-01  2.0568551952423773e-02  9.7840877556253480e-01  9.9385092505583406e-01  0.0000000000000000e+00
 9.8311735200242467e-01  4.3416196509188815e-01  1.6039556328417904e-02  9.7648610598602170e-01  9.9325487847112437e-01  0.0000000000000000e+00
 9.8178043174345520e-01  4.3896750636199128e-01  1.0860996433233691e-02  9.7458340387102249e-01  9.9266941197875380e-01  0.0000000000000000e+00
 9.8047076033942449e-01  4.4354651597997735e-01  5.0074979113292990e-03  9.7272622101125772e-01  9.9210120317561989e-01  0.0000000000000000e+00
 9.7921276297406890e-01  4.4777215971177431e-01 -1.5351195556545672e-03  9.7094695779894824e-01  9.9155872402028800e-01  0.0000000000000000e+00
 9.7802370394250460e-01  4.5159501596027873e-01 -8.7675460543707555e-03  9.6926997393915404e-01  9.9104957275773253e-01  0.0000000000000000e+00
 9.7692489152575235e-01  4.5493648745934012e-01 -1.6682068109277668e-02  9.6772244202669944e-01  9.9058018730111341e-01  0.0000000000000000e+00
 9.7592896296152054e-01  4.5773613134029151e-01 -2.5267152860845018e-02  9.6632266734471339e-01  9.9015676757081172e-01  0.0000000000000000e+00
 9.7504960430935284e-01  4.5991039707049847e-01 -3.4510125939372055e-02  9.6508871796845019e-01  9.8978422605693184e-01  0.0000000000000000e+00
 9.7429563317237844e-01  4.6142154268109825e-01 -4.4405988457115179e-02  9.6403229183395156e-01  9.8946588592929596e-01  0.0000000000000000e+00
 9.7367730770461092e-01  4.6218516139572557e-01 -5.4954736986626458e-02  9.6316769136737101e-01  9.8920626345702201e-01  0.0000000000000000e+00
 9.7320126790026118e-01  4.6213831323068871e-01 -6.6169270419342410e-02  9.6250368735449532e-01  9.8900784359966332e-01  0.0000000000000000e+00
 9.7287980754453041e-01  4.6121521134383348e-01 -7.8075723341814326e-02  9.6205698872921452e-01  9.8887548211877108e-01  0.0000000000000000e+00
 9.7272664506472462e-01  4.5927698164343800e-01 -9.0701423941777506e-02  9.6184640904915975e-01  9.8881470342077371e-01  0.0000000000000000e+00
 9.7276321478175098e-01  4.5623844115995965e-01 -1.0409376800993393e-01  9.6190004709010701e-01  9.8883267014359588e-01  0.0000000000000000e+00
 9.7301441234134367e-01  4.5184764788842841e-01 -1.1827124569933685e-01  9.6225470490532350e-01  9.8894188277218942e-01  0.0000000000000000e+00
 9.7352243931682925e-01  4.4593639225087039e-01 -1.3326771832433151e-01  9.6296487166992684e-01  9.8915529091007814e-01  0.0000000000000000e+00
 9.7433364780106846e-01  4.3813962026374620e-01 -1.4904808094152749e-01  9.6409819746162606e-01  9.8949492264529493e-01  0.0000000000000000e+00
 9.7551447859910545e-01  4.2815998308253644e-01 -1.6555903024612184e-01  9.6574341611519654e-01  9.8998368276610260e-01  0.0000000000000000e+00
 9.7713912025753946e-01  4.1550730924970170e-01 -1.8261204411923479e-01  9.6800661528458232e-01  9.9065383343719782e-01  0.0000000000000000e+00
 9.7930237738788628e-01  3.9975721921674878e-01 -1.9992850934826831e-01  9.7101617846072885e-01  9.9153867169274201e-01  0.0000000000000000e+00
 9.8209835697866277e-01  3.8038809860638906e-01 -2.1700564166832945e-01  9.7490548018861556e-01  9.9267601178747999e-01  0.0000000000000000e+00
 9.8562091399847152e-01  3.5700838927749162e-01 -2.3314652682797166e-01  9.7980437898128414e-01  9.9409860836496389e-01  0.0000000000000000e+00
 9.8993773912383543e-01  3.2936026460729573e-01 -2.4737778089143805e-01  9.8580943346608740e-01  9.9582973201789271e-01  0.0000000000000000e+00
 9.9505647062815128e-01  2.9756787855113176e-01 -2.5852608446697573e-01  9.9293665128133146e-01  9.9786964920143539e-01  0.0000000000000000e+00
 1.0008971971443232e+00  2.6221909316580105e-01 -2.6531657172894441e-01  1.0010836726524484e+00  1.0001863083528033e+00  0.0000000000000000e+00
 1.0072716340448005e+00  2.2450753020065203e-01 -2.6663717976819334e-01  1.0099983816128433e+00  1.0027070627980392e+00  0.0000000000000000e+00
 1.0138882157986089e+00  1.8613772803862044e-01 -2.6180091484583351e-01  1.0192838977680156e+00  1.0053217720507353e+00  0.0000000000000000e+00
 1.0204046341981308e+00  1.4910581827009897e-01 -2.5085520621070584e-01  1.0284619734709723e+00  1.0078962197963492e+00  0.0000000000000000e+00
 1.0264814813246113e+00  1.1525611791407932e-01 -2.3459617746049827e-01  1.0370556246923226e+00  1.0103013484023757e+00  0.0000000000000000e+00
 1.0318583020021972e+00  8.5925816718349909e-02 -2.1440552578658070e-01  1.0446935762449461e+00  1.0124389891691947e+00  0.0000000000000000e+00
 1.0364020115648320e+00  6.1755225172155467e-02 -1.9192662742733960e-01  1.0511741145596167e+00  1.0142532558118842e+00  0.0000000000000000e+00
 1.0400939639918823e+00  4.2725586917824243e-02 -1.6873427087064974e-01  1.0564566626727054e+00  1.0157319427352731e+00  0.0000000000000000e+00
 1.0429989787758256e+00  2.8337093951108533e-02 -1.4607914890645304e-01  1.0606220369137291e+00  1.0168965248255450e+00  0.0000000000000000e+00
 1.0452259351986779e+00  1.7846551103688241e-02 -1.2481439267205201e-01  1.0638188998618994e+00  1.0177884647109214e+00  0.0000000000000000e+00
 1.0468975837006247e+00  1.0454107405691184e-02 -1.0541454987598485e-01  1.0662192692032293e+00  1.0184561372606340e+00  0.0000000000000000e+00
 1.0481308172376143e+00  5.4233151882951934e-03 -8.8062633317888772e-02  1.0679897456800402e+00  1.0189469941307183e+00  0.0000000000000000e+00
 1.0489773867751211e+00  2.1346219253053642e-03 -7.2702377934122556e-02  1.0692260032594401e+00  1.0193031963697232e+00  0.0000000000000000e+00
 1.0495849141638265e+00 -9.4393901080923519e-06 -5.8751053436958557e-02  1.0701209562089717e+00  1.0195658700577894e+00  0.0000000000000000e+00
 1.0501561717179630e+00 -1.3295326542400103e-03 -4.4806218856536267e-02  1.0709198765619958e+00  1.0197720162040904e+00  0.0000000000000000e+00
 1.0506034527765631e+00 -1.8222203515608640e-03 -2.9428942670593240e-02  1.0715472491535891e+00  1.0199350157489731e+00  0.0000000000000000e+00
 1.0508768100894905e+00 -1.1833887509222602e-03 -1.1862026104965553e-02  1.0719354652135764e+00  1.0200391282040877e+00  0.0000000000000000e+00
 1.0509105582865306e+00  1.1659762061517398e-03  8.1902199707893832e-03  1.0719811189448898e+00  1.0200498134614939e+00  0.0000000000000000e+00
 1.0505937945216433e+00  5.9610729087149561e-03  3.0748988862021782e-02  1.0715212387055548e+00  1.0199196342992303e+00  0.0000000000000000e+00
 1.0497811360263340e+00  1.4061838054297617e-02  5.5544766149819673e-02  1.0703473105311605e+00  1.0195909164291848e+00  0.0000000000000000e+00
 1.0483138411082658e+00  2.6356853142027622e-02  8.1919877036325708e-02  1.0682340142676932e+00  1.0190021083174561e+00  0.0000000000000000e+00
 1.0460418357750088e+00  4.3599984828864763e-02  1.0879629891634213e-01  1.0649727022410551e+00  1.0180976188701103e+00  0.0000000000000000e+00
 1.0428622756429835e+00  6.6169596991813726e-02  1.3468623023139187e-01  1.0604273665134081e+00  1.0168431549214829e+00  0.0000000000000000e+00
 1.0387652429967233e+00  9.3858081426464013e-02  1.5790808927863087e-01  1.0545954588050128e+00  1.0152394546458074e+00  0.0000000000000000e+00
 1.0338632017934888e+00  1.2574692137113144e-01  1.7686285293200546e-01  1.0476470627493413e+00  1.0133323837543895e+00  0.0000000000000000e+00
 1.0283901703995475e+00  1.6034245911090375e-01  1.9043200778363972e-01  1.0399147222345597e+00  1.0112064002231127e+00  0.0000000000000000e+00
 1.0226522695534748e+00  1.9582172173033902e-01  1.9813536345810226e-01  1.0318284511847693e+00  1.0089729245262433e+00  0.0000000000000000e+00
 1.0169578689538850e+00  2.3045509488408114e-01  2.0021900782823807e-01  1.0238172531017713e+00  1.0067450032664014e+00  0.0000000000000000e+00
 1.0115515686627632e+00  2.6283627043251134e-01  1.9741279244846260e-01  1.0162256881135607e+00  1.0046207426250910e+00  0.0000000000000000e+00
 1.0066029328640882e+00  2.9213268093147315e-01  1.9077919575170810e-01  1.0092860212697534e+00  1.0026654883649417e+00  0.0000000000000000e+00
 1.0022004933537052e+00  3.1789904688133691e-01  1.8135671049632718e-01  1.0031190426190386e+00  1.0009165324417870e+00  0.0000000000000000e+00
 9.9836509273328056e-01  3.4016120279342571e-01  1.7012314050242261e-01  9.9775105093171323e-01  9.9938495265305605e-01  0.0000000000000000e+00
 9.9507491059261644e-01  3.5906420763399849e-01  1.5780584404320913e-01  9.9315063674108028e-01  9.9806620202051932e-01  0.0000000000000000e+00
 9.9228778458330080e-01  3.7498633466153847e-01  1.4499811974145294e-01  9.8925686000106294e-01  9.9694551859921321e-01  0.0000000000000000e+00
 9.8994934589588990e-01  3.8822587240408962e-01  1.3206827503164420e-01  9.8599320170268634e-01  9.9600369028010916e-01  0.0000000000000000e+00
 9.8800771517204322e-01  3.9918796236397602e-01  1.1929701482449659e-01  9.8328628928761386e-01  9.9522126617846607e-01  0.0000000000000000e+00
 9.8641502283928040e-01  4.0814535668588758e-01  1.0683219540865280e-01  9.8106843108677477e-01  9.9457977460935676e-01  0.0000000000000000e+00
 9.8512978086521330e-01  4.1540463155603990e-01  9.4777284072433479e-02  9.7928182188330692e-01  9.9406376794662532e-01  0.0000000000000000e+00
 9.8411821746544437e-01  4.2115910086253217e-01  8.3173645039481284e-02  9.7787825006742346e-01  9.9365933148347607e-01  0.0000000000000000e+00
 9.8335353453779240e-01  4.2561339698147999e-01  7.2048964166567253e-02  9.7682083741233372e-01  9.9335671567140993e-01  0.0000000000000000e+00
 9.8281606987657277e-01  4.2889492699937748e-01  6.1409477520356311e-02  9.7608120668452691e-01  9.9314738189731533e-01  0.0000000000000000e+00
 9.8248785684664597e-01  4.3112701988927055e-01  5.1261868045317328e-02  9.7563572013994082e-01  9.9302572885867790e-01  0.0000000000000000e+00
 9.8235637759457128e-01  4.3240750729549904e-01  4.1613765519318696e-02  9.7546604572481976e-01  9.9298591424975202e-01  0.0000000000000000e+00
 9.8241126283167801e-01  4.3280699118270338e-01  3.2476382242394339e-02  9.7555818256866245e-01  9.9302422465794804e-01  0.0000000000000000e+00
 9.8264036718740688e-01  4.3239454472274497e-01  2.3868299692047911e-02  9.7589554562029812e-01  9.9313602230039244e-01  0.0000000000000000e+00
 9.8303121661095050e-01  4.3122849100269522e-01  1.5812721226083411e-02  9.7646160244615998e-01  9.9331698317024009e-01  0.0000000000000000e+00
 9.8357048221784515e-01  4.2939839741519209e-01  8.3366101149981806e-03  9.7723715773051212e-01  9.9356088394087239e-01  0.0000000000000000e+00
 9.8424087145897987e-01  4.2696549886126756e-01  1.4637866199907628e-03  9.7819918480666301e-01  9.9386157715299839e-01  0.0000000000000000e+00
 9.8502185485130933e-01  4.2401514643643740e-01 -4.7869938887820321e-03  9.7932001640120059e-01  9.9421145995692728e-01  0.0000000000000000e+00
 9.8589263988201270e-01  4.2063043801113748e-01 -1.0407300973082239e-02  9.8057101181643225e-01  9.9460222355832051e-01  0.0000000000000000e+00
 9.8682843811257726e-01  4.1691911854759106e-01 -1.5402542966393873e-02  9.8191895884615432e-01  9.9502499210925388e-01  0.0000000000000000e+00
 9.8780745221597788e-01  4.1294555884825962e-01 -1.9791936993893297e-02  9.8333415198873275e-01  9.9547148564509214e-01  0.0000000000000000e+00
 9.8880671672741838e-01  4.0878105721926700e-01 -2.3608864941428193e-02  9.8478674057409599e-01  9.9593451775223907e-01  0.0000000000000000e+00
 9.8980886364243426e-01  4.0448352613684396e-01 -2.6898634184315633e-02  9.8625307045215460e-01  9.9640759613205088e-01  0.0000000000000000e+00
 9.9079714436180055e-01  4.0011108796796724e-01 -2.9715866093282313e-02  9.8771231262482140e-01  9.9688651531291406e-01  0.0000000000000000e+00
 9.9176222676188974e-01  3.9568314502980623e-01 -3.2117762953744272e-02  9.8915192553924547e-01  9.9736801709905143e-01  0.0000000000000000e+00
 9.9269472576413675e-01  3.9120545060734968e-01 -3.4160909807608476e-02  9.9056215889110777e-01  9.9785173949485118e-01  0.0000000000000000e+00
 9.9359216213666335e-01  3.8667247760220502e-01 -3.5897758216426573e-02  9.9194066007309611e-01  9.9833784713034013e-01  0.0000000000000000e+00
 9.9445146474310353e-01  3.8206710430991053e-01 -3.7373568960153057e-02  9.9328727771537706e-01  9.9882931739858516e-01  0.0000000000000000e+00
 9.9527497241527940e-01  3.7734990824324766e-01 -3.8623599174536963e-02  9.9460688562927457e-01  9.9932874149906203e-01  0.0000000000000000e+00
 9.9606291603347363e-01  3.7246906117298001e-01 -3.9673170175242967e-02  9.9590490024191114e-01  9.9984135962797249e-01  0.0000000000000000e+00
 9.9681802962322974e-01  3.6737339197461766e-01 -4.0539507269950564e-02  9.9718813630704850e-01  1.0003712881115914e+00  0.0000000000000000e+00
 9.9753968994137610e-01  3.6199657329868395e-01 -4.1231094902647626e-02  9.9846307732037598e-01  1.0009256648014220e+00  0.0000000000000000e+00
 9.9822968481769370e-01  3.5627036108760146e-01 -4.1750590929746145e-02  9.9973639862030039e-01  1.0015093858913664e+00  0.0000000000000000e+00
 9.9888455148833133e-01  3.5009506313605770e-01 -4.2092803992666267e-02  1.0010135001635834e+00  1.0021313260597335e+00  0.0000000000000000e+00
 9.9950336212440205e-01  3.4337020209841407e-01 -4.2249554931060571e-02  1.0023006422629168e+00  1.0027986700640701e+00  0.0000000000000000e+00
 1.0000788062519148e+00  3.3594391823488412e-01 -4.2204509594815830e-02  1.0036031418144600e+00  1.0035240578447551e+00  0.0000000000000000e+00
 1.0006074476670699e+00  3.2764887910437723e-01 -4.1938162127051572e-02  1.0049282004433782e+00  1.0043181297384727e+00  0.0000000000000000e+00
 1.0010779322439654e+00  3.1822573786158109e-01 -4.1418379504214987e-02  1.0062828526304552e+00  1.0051993158762607e+00  0.0000000000000000e+00
 1.0014869847175567e+00  3.0737028015043449e-01 -4.0606279515874498e-02  1.0076811229319100e+00  1.0061849413011597e+00  0.0000000000000000e+00
 1.0018178807100881e+00  2.9464598583383872e-01 -3.9444515305960021e-02  1.0091315259564262e+00  1.0073003740371997e+00  0.0000000000000000e+00
 1.0020917694646763e+00  2.7956622654190399e-01 -3.7867786621953739e-02  1.0106734096230590e+00  1.0085637268161252e+00  0.0000000000000000e+00
 1.0022823293912948e+00  2.6130635719359041e-01 -3.5763339459429500e-02  1.0123134302498416e+00  1.0100082587155250e+00  0.0000000000000000e+00
 1.0024674975029109e+00  2.3788295983272634e-01 -3.2856025029238879e-02  1.0142168101876319e+00  1.0117203926451364e+00  0.0000000000000000e+00
