#               DENSITY,             MOMENTUM-X,             MOMENTUM-Y,                 ENERGY
 1.0007627535458299e+00  3.4839098855586947e-01 -4.0827218257122544e-02  2.5728173444571301e+00
 1.0010672883461695e+00  3.4253998453610696e-01 -4.1184445581093736e-02  2.5728285323526738e+00
 1.0013434398970402e+00  3.3592873380936478e-01 -4.1333937864488704e-02  2.5727216341833703e+00
 1.0015964747221866e+00  3.2849610308786875e-01 -4.1268865276768027e-02  2.5724946809187417e+00
 1.0018007100604669e+00  3.1983010325745503e-01 -4.0937419103256593e-02  2.5720438750136174e+00
 1.0019489160721060e+00  3.0968789582975886e-01 -4.0307222813462586e-02  2.5713325936520341e+00
 1.0020240558918718e+00  2.9754325305259133e-01 -3.9308086903043972e-02  2.5702754670144263e+00
 1.0020300877393331e+00  2.8317141115974576e-01 -3.7908524424987072e-02  2.5688906570415009e+00
 1.0019744428673929e+00  2.6562160005662783e-01 -3.5979210385629533e-02  2.5671100453544047e+00
 1.0018436943196254e+00  2.4397267492758032e-01 -3.3391454097795960e-02  2.5648641623546786e+00
 1.0017681178416482e+00  2.1630884236552070e-01 -2.9877110603104488e-02  2.5623855339322104e+00
 1.0015584953172467e+00  1.7926260735780528e-01 -2.4959369138208575e-02  2.5591827175058270e+00
 1.0025506598685272e+00  1.2796066313785256e-01 -1.7945423747074696e-02  2.5587146494347199e+00
 1.0024913797697694e+00  6.2149407427373050e-02 -8.8884738281479192e-03  2.5559321922150078e+00
