#               DENSITY,             VELOCITY-X,             VELOCITY-Y,               PRESSURE,            TEMPERATURE,              VISCOSITY
 1.0163733686857375e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0170095596398501e+00  1.0006259421721524e+00  2.9594635366558412e-08
 1.0159552747634197e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0150816335005626e+00  9.9914007901276902e-01  2.9560833768250481e-08
 1.0153495273989011e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0145028291767662e+00  9.9916610172232634e-01  2.9561425963951428e-08
 1.0136032429150945e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0130190513984909e+00  9.9942364872973055e-01  2.9567286525867244e-08
 1.0122615420402594e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0118405376486888e+00  9.9958409524210323e-01  2.9570937164426274e-08
 1.0109365468941087e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0105913699242672e+00  9.9965855723497010e-01  2.9572631300835773e-08
 1.0096376089248809e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0093283563048401e+00  9.9969369938549535e-01  2.9573430822928720e-08
 1.0083238641145089e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0080350786601628e+00  9.9971359851271635e-01  2.9573883543620494e-08
 1.0069957224578772e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0067220522379101e+00  9.9972823100052610e-01  2.9574216441352734e-08
 1.0056481433960283e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0053869691187656e+00  9.9974029258744468e-01  2.9574490847789706e-08
 1.0042839269310055e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0040335538699678e+00  9.9975069494360780e-01  2.9574727504699199e-08
 1.0029047616845583e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0026638942235291e+00  9.9975983017507630e-01  2.9574935333130796e-08
 1.0015129443914581e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0012806066598463e+00  9.9976801325143860e-01  2.9575121499049330e-08
 1.0001095664258732e+00  0.0000000000000000e+00  0.0000000000000000e+00  9.9988498265295433e-01  9.9977544083122682e-01  2.9575290476692783e-08
 9.9869489631782093e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9847744125574078e-01  9.9978226076564347e-01  2.9575445629849383e-08
 9.9726619953056195e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9705531153514493e-01  9.9978853389845546e-01  2.9575588342842863e-08
 9.9582002822951821e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9561524918712219e-01  9.9979436139403643e-01  2.9575720917254165e-08
 9.9435024545041650e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9415117066151593e-01  9.9979979409688757e-01  2.9575844509867545e-08
 9.9284985558803518e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9265615852826639e-01  9.9980490800428845e-01  2.9575960849666578e-08
 9.9131082947235438e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9112225706041668e-01  9.9980977468788690e-01  2.9576071564932243e-08
 9.8972605742102637e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8954247432297959e-01  9.9981451120068010e-01  2.9576179318608016e-08
 9.8808845874547524e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8790975582554097e-01  9.9981914279197137e-01  2.9576284685123457e-08
 9.8639581137134980e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8622200334446464e-01  9.9982379484494843e-01  2.9576390516893470e-08
 9.8464735297972916e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8447843287922709e-01  9.9982844609291777e-01  2.9576496330110401e-08
 9.8284989014557944e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8268596371151418e-01  9.9983321315318974e-01  2.9576604777742026e-08
