#               DENSITY,             MOMENTUM-X,             MOMENTUM-Y,                 ENERGY
 1.0070418506308432e+00  6.9492839870727531e-03  5.4746637340052637e-06  2.5681149730834529e+00
 1.0022262531039094e+00  8.0740949643158977e-02  1.1435867615901690e-02  2.5568662078273530e+00
 1.0028988642327354e+00  1.5741793359204101e-01  2.2071232170847870e-02  2.5613033920382811e+00
 1.0022472080444926e+00  2.1006872709981708e-01  2.9246872376636212e-02  2.5625058787572530e+00
 1.0023784080403118e+00  2.4405453231865148e-01  3.3708358154904493e-02  2.5651166927757441e+00
 1.0021684054878843e+00  2.6773233264985846e-01  3.6642764709912366e-02  2.5663712170398565e+00
 1.0019494022332931e+00  2.8621382446186017e-01  3.8768167083825487e-02  2.5673221529037864e+00
 1.0016433124832016e+00  3.0146947860472922e-01  4.0357946525146390e-02  2.5678618601337360e+00
 1.0012742417309537e+00  3.1430912446116543e-01  4.1522920771835767e-02  2.5680818206835694e+00
 1.0008214306934653e+00  3.2523743172629377e-01  4.2330950560125431e-02  2.5679546744129409e+00
 1.0002996178932952e+00  3.3468112842804376e-01  4.2838247584787333e-02  2.5675391872609055e+00
 9.9971429467777106e-01  3.4297930001530208e-01  4.3088344950931425e-02  2.5668733971220967e+00
 9.9907555453290231e-01  3.5037803140612855e-01  4.3111807658334743e-02  2.5659964003272369e+00
 9.9838795342280973e-01  3.5707239254293460e-01  4.2931694360881283e-02  2.5649383001843669e+00
 9.9765697472559167e-01  3.6319893221011668e-01  4.2562526197707812e-02  2.5637198794056024e+00
 9.9688387971712333e-01  3.6888276254693475e-01  4.2015419962064031e-02  2.5623589543586411e+00
 9.9607105898837600e-01  3.7420619315315556e-01  4.1293498298943840e-02  2.5608634601631430e+00
 9.9521632436021590e-01  3.7926253308924224e-01  4.0396768297817714e-02  2.5592436051552867e+00
 9.9431906559224126e-01  3.8410412902246455e-01  3.9314922431717712e-02  2.5574965083228789e+00
 9.9337537618562866e-01  3.8880734892548191e-01  3.8032894808879003e-02  2.5556278396099663e+00
 9.9238412067787107e-01  3.9339165388483560e-01  3.6521546722752464e-02  2.5536261699491738e+00
 9.9134143749464987e-01  3.9792472246504584e-01  3.4747651473909277e-02  2.5514995211772020e+00
 9.9024906676366709e-01  4.0239258834217240e-01  3.2662366294890686e-02  2.5492375819243471e+00
 9.8910759349392530e-01  4.0684804914057004e-01  3.0216212410849198e-02  2.5468614530248046e+00
 9.8792528113407030e-01  4.1124275264698990e-01  2.7348130194488916e-02  2.5443715276804317e+00
 9.8670913875979172e-01  4.1561568435503682e-01  2.4003599517395838e-02  2.5418097230378573e+00
 9.8547476526647027e-01  4.1987306420088755e-01  2.0123957858110227e-02  2.5391862604556583e+00
 9.8423699466798553e-01  4.2402776224396460e-01  1.5665164117561210e-02  2.5365614107924186e+00
 9.8301780996822563e-01  4.2793851861485138e-01  1.0588114355165577e-02  2.5339485356726326e+00
 9.8183652692056922e-01  4.3161994019023986e-01  4.8728541096338682e-03  2.5314264125550299e+00
 9.8071770826942284e-01  4.3490042569149673e-01 -1.4909988823884987e-03  2.5290054303436649e+00
 9.7967971722249159e-01  4.3779318241315396e-01 -8.4995917652579411e-03  2.5267634345338839e+00
 9.7874472816215119e-01  4.4016974418738203e-01 -1.6140578978014321e-02  2.5247170040866722e+00
 9.7792677892746871e-01  4.4208880628389852e-01 -2.4403404788110698e-02  2.5229522688865562e+00
 9.7724100610075160e-01  4.4340824457656647e-01 -3.3271866735516867e-02  2.5214601979430298e+00
 9.7669595938672604e-01  4.4413098079351343e-01 -4.2741993335965636e-02  2.5202886146696883e+00
 9.7630309519796588e-01  4.4409559933007747e-01 -5.2803848153424073e-02  2.5194150307617598e+00
 9.7607013101062312e-01  4.4335512081210204e-01 -6.3479878180395105e-02  2.5189094593423804e+00
 9.7600904212052342e-01  4.4170810245884745e-01 -7.4773528314481780e-02  2.5187442244627043e+00
 9.7613578931728084e-01  4.3914160867659319e-01 -8.6724970358274395e-02  2.5189946906459717e+00
 9.7646917841543457e-01  4.3545778705492277e-01 -9.9352505706511496e-02  2.5196753425014453e+00
 9.7704009318448704e-01  4.3059873723184156e-01 -1.1270933738679006e-01  2.5208965888044017e+00
 9.7788384549914054e-01  4.2423593395394077e-01 -1.2678257228407613e-01  2.5226931120205136e+00
 9.7904947738993264e-01  4.1616156135554477e-01 -1.4157155524875512e-01  2.5251985107797181e+00
 9.8059503347356314e-01  4.0597522387873464e-01 -1.5698072621086795e-01  2.5285130238053455e+00
 9.8259413467257717e-01  3.9335454831697553e-01 -1.7287614851645192e-01  2.5328199876004920e+00
 9.8512607011534858e-01  3.7781744591176086e-01 -1.8895594810424565e-01  2.5382806681950552e+00
 9.8827324722104803e-01  3.5894242810469240e-01 -2.0477134711352937e-01  2.5450816739930535e+00
 9.9210889016319470e-01  3.3636835001068827e-01 -2.1966744657140044e-01  2.5533987284223802e+00
 9.9667517489855051e-01  3.0979552471381289e-01 -2.3268308940871543e-01  2.5632894215680420e+00
 1.0019482564350517e+00  2.7932782427527603e-01 -2.4267929230294710e-01  2.5747213208319124e+00
 1.0078202041173414e+00  2.4547852989855459e-01 -2.4837846905625291e-01  2.5874415501612780e+00
 1.0140814858152229e+00  2.0935695217069492e-01 -2.4864374446484244e-01  2.6009979967675427e+00
 1.0204374733748003e+00  1.7256573295596467e-01 -2.4271238617826171e-01  2.6147276417624497e+00
 1.0265522142782075e+00  1.3706091850119217e-01 -2.3059136386505483e-01  2.6279129127324929e+00
 1.0321108683952638e+00  1.0466009022282428e-01 -2.1302946071969481e-01  2.6398687999676653e+00
 1.0368989045731223e+00  7.6717447696446284e-02 -1.9142951859305238e-01  2.6501383095264788e+00
 1.0408219293198706e+00  5.3890259248589603e-02 -1.6748533271495855e-01  2.6585298712547969e+00
 1.0438979601460741e+00  3.6169786885603267e-02 -1.4284700451125698e-01  2.6650969981130026e+00
 1.0462173207526699e+00  2.3050408485945716e-02 -1.1883193396031309e-01  2.6700433486506849e+00
 1.0479058487323538e+00  1.3771679855160424e-02 -9.6326516731837813e-02  2.6736432374694923e+00
 1.0490934459815475e+00  7.5166323883085247e-03 -7.5816046564933556e-02  2.6761771836701000e+00
 1.0498981001411340e+00  3.5362392074636292e-03 -5.7469965448486524e-02  2.6778947485157558e+00
 1.0503752447449410e+00  1.2055141791851522e-03 -4.1206363358542927e-02  2.6788962493348802e+00
 1.0506452018755534e+00 -1.0047589255603742e-05 -2.6413672574401099e-02  2.6794519414623936e+00
 1.0508768334928651e+00 -3.5231141191040304e-04 -1.1638934649327710e-02  2.6799703275572133e+00
 1.0509462983975457e+00  2.7555029006651188e-04  4.5953028957100833e-03  2.6801357351901767e+00
 1.0507811472386133e+00  2.2758132798953168e-03  2.3001921178487691e-02  2.6797879103127631e+00
 1.0503197797270372e+00  6.2601815993509075e-03  4.3809008693669424e-02  2.6788065040600548e+00
 1.0494463316329476e+00  1.2987764678265432e-02  6.6967251639444197e-02  2.6769455386111405e+00
 1.0480199698684645e+00  2.3321301678437389e-02  9.2110111856982355e-02  2.6739039641390336e+00
 1.0458928157113427e+00  3.8108567570742213e-02  1.1844116689107112e-01  2.6693626931110517e+00
 1.0429380106096942e+00  5.7998867661242265e-02  1.4472392947750734e-01  2.6630430949089612e+00
 1.0390858418629632e+00  8.3173101643602074e-02  1.6929516003979955e-01  2.6547769154924876e+00
 1.0343681541088336e+00  1.1316968703622583e-01  1.9039747432160675e-01  2.6446217376793859e+00
 1.0289392194680762e+00  1.4679352322700021e-01  2.0646454989782365e-01  2.6328949025825277e+00
 1.0230648608764645e+00  1.8235070179118026e-01  2.1656990356131817e-01  2.6201838595987175e+00
 1.0170711756923672e+00  2.1790745358326050e-01  2.2048185050353583e-01  2.6071760438744951e+00
 1.0112591443176142e+00  2.5177690714869211e-01  2.1874320645626891e-01  2.5945398311788037e+00
 1.0058627795649981e+00  2.8272905404768706e-01  2.1235398977763634e-01  2.5827802990230051e+00
 1.0010223746560096e+00  3.1010736261807703e-01  2.0251752853467569e-01  2.5722229163420263e+00
 9.9680740278443247e-01  3.3372635315305132e-01  1.9038588221736186e-01  2.5630152993913424e+00
 9.9321218352581730e-01  3.5372919420241272e-01  1.7690877336272945e-01  2.5551526188289202e+00
 9.9019514765383787e-01  3.7043021263264853e-01  1.6280112539381653e-01  2.5485434134768883e+00
 9.8769440108683093e-01  3.8420917097996593e-01  1.4856430624189254e-01  2.5430531488283901e+00
 9.8564976019619044e-01  3.9553428660469447e-01  1.3455444797715524e-01  2.5385680850943757e+00
 9.8399994431860982e-01  4.0474590330634791e-01  1.2095799212851958e-01  2.5349450018270052e+00
 9.8269119847004138e-01  4.1213590597161859e-01  1.0787673800852221e-01  2.5320555086897945e+00
 9.8167685835118479e-01  4.1796890736528219e-01  9.5362310668289402e-02  2.5297990007551872e+00
 9.8092509478342971e-01  4.2253472580033558e-01  8.3445285379352238e-02  2.5281297093368478e+00
 9.8040717673536071e-01  4.2597141554507623e-01  7.2109569035068960e-02  2.5269738005419997e+00
 9.8010184775073805e-01  4.2837193098136972e-01  6.1334599936155497e-02  2.5262676359531668e+00
 9.7999128368324373e-01  4.2987069279373780e-01  5.1112477040716107e-02  2.5259861878903833e+00
 9.8006514545913659e-01  4.3060325838275715e-01  4.1440113374169078e-02  2.5261247647021814e+00
 9.8031273005430508e-01  4.3060067568686838e-01  3.2310833573103916e-02  2.5266467900196097e+00
 9.8072168341059751e-01  4.2987353625898195e-01  2.3729143254080255e-02  2.5275029550004886e+00
 9.8127976042123866e-01  4.2851104215343633e-01  1.5713068589352359e-02  2.5286819016586217e+00
 9.8197504741061548e-01  4.2661121785900480e-01  8.2824843931033499e-03  2.5301709247686581e+00
 9.8279045823731104e-01  4.2421165201991118e-01  1.4543489986607841e-03  2.5319229786350652e+00
 9.8370554290930190e-01  4.2134233631770140e-01 -4.7568182141403108e-03  2.5338755990629713e+00
 9.8469957253788309e-01  4.1811697764633299e-01 -1.0345113378151296e-02  2.5360027092369712e+00
 9.8574874715546701e-01  4.1462367735498895e-01 -1.5317746735900797e-02  2.5382553068001030e+00
 9.8683143722186739e-01  4.1090891868406498e-01 -1.9694318848842002e-02  2.5405771866401992e+00
 9.8792528723130779e-01  4.0699289206421890e-01 -2.3505588781826545e-02  2.5429005571007322e+00
 9.8901296116327531e-01  4.0295803713270045e-01 -2.6797187965289036e-02  2.5452012700261197e+00
 9.9007948476195606e-01  3.9886243928663717e-01 -2.9623135206493807e-02  2.5474516436973977e+00
 9.9111567755271235e-01  3.9471343162719547e-01 -3.2039048432464454e-02  2.5496254476024705e+00
 9.9211299314045487e-01  3.9048895486647833e-01 -3.4098344158210843e-02  2.5516908765267141e+00
 9.9306891779356454e-01  3.8620534544034341e-01 -3.5854390502492166e-02  2.5536515668514799e+00
 9.9398201288110122e-01  3.8184548356121273e-01 -3.7351891591055265e-02  2.5555032348365265e+00
 9.9485417341620397e-01  3.7736370184788531e-01 -3.8625008669036093e-02  2.5572438094458336e+00
 9.9568650422771354e-01  3.7269369214105968e-01 -3.9697095450309416e-02  2.5588647628961376e+00
 9.9648130783629119e-01  3.6779269267304698e-01 -4.0585778224575819e-02  2.5603713293108066e+00
 9.9724035881902129e-01  3.6261086821316840e-01 -4.1301066866743591e-02  2.5617662959964025e+00
 9.9796431630977089e-01  3.5706587631623077e-01 -4.1843815022892597e-02  2.5630422455053132e+00
 9.9865105341113680e-01  3.5105658828513209e-01 -4.2208412501493320e-02  2.5641835061379594e+00
 9.9929869763546286e-01  3.4448227687365923e-01 -4.2386390009961861e-02  2.5651800425883606e+00
 9.9990205043634284e-01  3.3720186431316862e-01 -4.2362545070527384e-02  2.5660092373475449e+00
 1.0004556013443346e+00  3.2902585357477665e-01 -4.2114408210650538e-02  2.5666426360015091e+00
 1.0009493222521679e+00  3.1969449334335337e-01 -4.1609540027511660e-02  2.5670365771433925e+00
 1.0013782395505868e+00  3.0888938881029931e-01 -4.0806979216221187e-02  2.5671595497376249e+00
 1.0017301289990099e+00  2.9621349069843678e-01 -3.9654374396055021e-02  2.5669628694738611e+00
 1.0020236251880854e+00  2.8115914237468581e-01 -3.8083551255445998e-02  2.5664723982811144e+00
 1.0022337995074468e+00  2.6290632827692373e-01 -3.5982319018110984e-02  2.5655945675790064e+00
 1.0024388363543559e+00  2.3951024001500879e-01 -3.3080794132637571e-02  2.5644442602676558e+00
 1.0023126124332349e+00  2.0589027192946774e-01 -2.8665213857368477e-02  2.5619918730441817e+00
 1.0029712564475199e+00  1.5380875566735275e-01 -2.1565403155984066e-02  2.5610005963301652e+00
 1.0023198075305173e+00  7.8420839554904170e-02 -1.1106076602254437e-02  2.5568691172844993e+00
