#               DENSITY,             VELOCITY-X,             VELOCITY-Y,               PRESSURE,            TEMPERATURE,              VISCOSITY
 1.0070400242303494e+00  6.9117829886602717e-03 -8.5688005597630615e-06  1.0272369397482934e+00  1.0200557227438700e+00  0.0000000000000000e+00
 1.0022261579405249e+00  8.0773283337727875e-02  1.1440241415495220e-02  1.0214182643290790e+00  1.0191494766290996e+00  0.0000000000000000e+00
 1.0029092743896426e+00  1.5728263753022254e-01  2.2052180069016821e-02  1.0194762395776873e+00  1.0165189071545153e+00  0.0000000000000000e+00
 1.0022560780416212e+00  2.0989621010495985e-01  2.9222817730132800e-02  1.0160125670657802e+00  1.0137255231727196e+00  0.0000000000000000e+00
 1.0023805461637014e+00  2.4367893527169263e-01  3.3656468860576702e-02  1.0139167132721412e+00  1.0115087699502860e+00  0.0000000000000000e+00
 1.0021653365864018e+00  2.6733619652697393e-01  3.6588524732264510e-02  1.0119502821367745e+00  1.0097638036291523e+00  0.0000000000000000e+00
 1.0019381912552086e+00  2.8578834564899758e-01  3.8710520123491673e-02  1.0102455042206264e+00  1.0082912429508359e+00  0.0000000000000000e+00
 1.0016258910878657e+00  3.0109986123827398e-01  4.0308446766335174e-02  1.0086342889205082e+00  1.0069970214378454e+00  0.0000000000000000e+00
 1.0012477965978710e+00  3.1400186465253538e-01  4.1482326285900789e-02  1.0071100669040511e+00  1.0058549645013950e+00  0.0000000000000000e+00
 1.0007885999013739e+00  3.2506873290429661e-01  4.2308989958987235e-02  1.0056323869219845e+00  1.0048399702205724e+00  0.0000000000000000e+00
 1.0002597790982664e+00  3.3467884407210102e-01  4.2837950287800151e-02  1.0041922456140979e+00  1.0039314452085406e+00  0.0000000000000000e+00
 9.9966800849369764e-01  3.4319016694332832e-01  4.3114833848854492e-02  1.0027746542508682e+00  1.0031076774796985e+00  0.0000000000000000e+00
 9.9902213130711404e-01  3.5082813596708662e-01  4.3167186002392235e-02  1.0013719084614761e+00  1.0023520771769969e+00  0.0000000000000000e+00
 9.9832717158112083e-01  3.5779415595999992e-01  4.3018473298743524e-02  9.9997578643946972e-01  1.0016513773292757e+00  0.0000000000000000e+00
 9.9758820384331404e-01  3.6421721548783825e-01  4.2681850920838239e-02  9.9858020017512039e-01  1.0009943946089026e+00  0.0000000000000000e+00
 9.9680655262366880e-01  3.7022398806501300e-01  4.2168184096584703e-02  9.9717761058665377e-01  1.0003722467132750e+00  0.0000000000000000e+00
 9.9598383299040716e-01  3.7589345819053593e-01  4.1479681638527492e-02  9.9576168250468111e-01  9.9977695372317554e-01  0.0000000000000000e+00
 9.9511890042207052e-01  3.8132320820590138e-01  4.0616259895993559e-02  9.9432419967509589e-01  9.9920140121282253e-01  0.0000000000000000e+00
 9.9420986813785706e-01  3.8655862357822179e-01  3.9566145308465667e-02  9.9285742018738354e-01  9.9863967559182820e-01  0.0000000000000000e+00
 9.9325398672255250e-01  3.9168857696368559e-01  3.8314737085813566e-02  9.9135252722967759e-01  9.9808562611548235e-01  0.0000000000000000e+00
 9.9224847041590891e-01  3.9672048986724495e-01  3.6830580169984389e-02  9.8980251389030904e-01  9.9753493545364247e-01  0.0000000000000000e+00
 9.9119078094329582e-01  4.0174240296115216e-01  3.5081023503394537e-02  9.8819998032344625e-01  9.9698261860647752e-01  0.0000000000000000e+00
 9.9008097798804129e-01  4.0672321033342740e-01  3.3013874845094909e-02  9.8654326261886072e-01  9.9642684240195245e-01  0.0000000000000000e+00
 9.8892116039661493e-01  4.1173705705576708e-01  3.0579322030558978e-02  9.8483187306016462e-01  9.9586490056011134e-01  0.0000000000000000e+00
 9.8771742508019467e-01  4.1671207649062708e-01  2.7711830504595292e-02  9.8307369510878018e-01  9.9529852379486239e-01  0.0000000000000000e+00
 9.8647884394232288e-01  4.2170501967808410e-01  2.4355292876754902e-02  9.8127812679481652e-01  9.9472799930840661e-01  0.0000000000000000e+00
 9.8521872527830689e-01  4.2658408973609135e-01  2.0445592164586326e-02  9.7946426557694632e-01  9.9415920591670159e-01  0.0000000000000000e+00
 9.8395395910264905e-01  4.3139618249575640e-01  1.5937396997435332e-02  9.7765252018463911e-01  9.9359579901100603e-01  0.0000000000000000e+00
 9.8270438371550040e-01  4.3595027310183643e-01  1.0786320309135466e-02  9.7587111936300874e-01  9.9304647006187596e-01  0.0000000000000000e+00
 9.8149083433079087e-01  4.4028830131021895e-01  4.9707380005143678e-03  9.7414700891681372e-01  9.9251768314374100e-01  0.0000000000000000e+00
 9.8033715717967629e-01  4.4420999522357080e-01 -1.5229369623074875e-03  9.7251239178559779e-01  9.9201829152677501e-01  0.0000000000000000e+00
 9.7926140846352416e-01  4.4772354952591253e-01 -8.6923560398776984e-03  9.7099317081928127e-01  9.9155665936308490e-01  0.0000000000000000e+00
 9.7828621116778991e-01  4.5070972603471027e-01 -1.6527105320464478e-02  9.6961631554314731e-01  9.9113766960459038e-01  0.0000000000000000e+00
 9.7742408717942764e-01  4.5315438820215825e-01 -2.5014206813482591e-02  9.6840168893096135e-01  9.9076920820060599e-01  0.0000000000000000e+00
 9.7668982885086542e-01  4.5492008991852656e-01 -3.4135703749434913e-02  9.6736739677077976e-01  9.9045507406271049e-01  0.0000000000000000e+00
 9.7609310763539536e-01  4.5602895338823135e-01 -4.3886988762753355e-02  9.6652678621544996e-01  9.9019937611984599e-01  0.0000000000000000e+00
 9.7564313065452535e-01  4.5630947942579525e-01 -5.4256141100871610e-02  9.6589437308235604e-01  9.9000786530867180e-01  0.0000000000000000e+00
 9.7534986917133826e-01  4.5579014292787973e-01 -6.5260304822382847e-02  9.6548099190680536e-01  9.8988170545107335e-01  0.0000000000000000e+00
 9.7522290990092164e-01  4.5429963872643481e-01 -7.6905073970605448e-02  9.6530341598627778e-01  9.8982848555552150e-01  0.0000000000000000e+00
 9.7528023706687383e-01  4.5178323250435398e-01 -8.9221481350901855e-02  9.6538268460539711e-01  9.8985158102737414e-01  0.0000000000000000e+00
 9.7554072095367284e-01  4.4810139750051936e-01 -1.0223728025351121e-01  9.6574679990668144e-01  9.8996052052300099e-01  0.0000000000000000e+00
