#               DENSITY,             VELOCITY-X,             VELOCITY-Y,               PRESSURE,            TEMPERATURE,              VISCOSITY
 9.9720827412088120e-01  3.6597783051144434e-01  4.2888172599429224e-02  9.9807364956401434e-01  1.0008677980975400e+00  0.0000000000000000e+00
 9.9638589434303759e-01  3.7213056983366744e-01  4.2385340197022517e-02  9.9661198044437205e-01  1.0002269061641864e+00  0.0000000000000000e+00
 9.9551822813550761e-01  3.7795703301909589e-01  4.1707394592483918e-02  9.9513152007747574e-01  9.9961155100217913e-01  0.0000000000000000e+00
 9.9460421298219981e-01  3.8355634102638925e-01  4.0854118300987979e-02  9.9362333682290693e-01  9.9901380252919747e-01  0.0000000000000000e+00
 9.9364113246331542e-01  3.8897681492431474e-01  3.9813656849224721e-02  9.9207908330178396e-01  9.9842795440879273e-01  0.0000000000000000e+00
 9.9262589735069950e-01  3.9430430020148627e-01  3.8570603715978709e-02  9.9048902195010835e-01  9.9784724999993024e-01  0.0000000000000000e+00
 9.9155476478723048e-01  3.9955429649655544e-01  3.7093662739525815e-02  9.8884537824085506e-01  9.9726753716224992e-01  0.0000000000000000e+00
 9.9042459118382176e-01  4.0480656723246561e-01  3.5348593193199662e-02  9.8713952388309734e-01  9.9668317272211748e-01  0.0000000000000000e+00
 9.8923455137464122e-01  4.1004511838814889e-01  3.3283513552536247e-02  9.8536895593642748e-01  9.9609233681451792e-01  0.0000000000000000e+00
 9.8798583849311916e-01  4.1532956836691609e-01  3.0846134268417209e-02  9.8353174518476350e-01  9.9549174377322169e-01  0.0000000000000000e+00
 9.8668371815659484e-01  4.2060891255287125e-01  2.7970971120190261e-02  9.8163492964283061e-01  9.9488307304472756e-01  0.0000000000000000e+00
 9.8533614251311952e-01  4.2591895612397290e-01  2.4598667103467402e-02  9.7968624497783041e-01  9.9426602020212229e-01  0.0000000000000000e+00
 9.8395592576619095e-01  4.3115905987893632e-01  2.0664858451007920e-02  9.7770405079922529e-01  9.9364618393644277e-01  0.0000000000000000e+00
 9.8255844203992782e-01  4.3634330478563960e-01  1.6120165368671533e-02  9.7570685844830207e-01  9.9302679281102024e-01  0.0000000000000000e+00
 9.8116324496429308e-01  4.4132411283029455e-01  1.0919274219104408e-02  9.7372240211194128e-01  9.9241630494156718e-01  0.0000000000000000e+00
 9.7978976527271822e-01  4.4610185759067983e-01  5.0363801110554470e-03  9.7177563063008177e-01  9.9182055689221704e-01  0.0000000000000000e+00
 9.7846156690364405e-01  4.5052666725296792e-01 -1.5446035509269200e-03  9.6989864577703555e-01  9.9124858715329434e-01  0.0000000000000000e+00
 9.7719574384760488e-01  4.5456936939577192e-01 -8.8252534315967860e-03  9.6811515709727891e-01  9.9070750480904479e-01  0.0000000000000000e+00
 9.7601385322989942e-01  4.5814226512212086e-01 -1.6799662857385777e-02  9.6645213212931846e-01  9.9020329366336512e-01  0.0000000000000000e+00
 9.7492771927504640e-01  4.6120429644283956e-01 -2.5458547077702155e-02  9.6492699862521558e-01  9.8974209015488124e-01  0.0000000000000000e+00
 9.7395100604272444e-01  4.6365306065553635e-01 -3.4791015920400091e-02  9.6355755043318758e-01  9.8932856422443005e-01  0.0000000000000000e+00
 9.7309206128153058e-01  4.6547663199399503e-01 -4.4796187555476895e-02  9.6235450766774044e-01  9.8896553158634448e-01  0.0000000000000000e+00
 9.7235957462231237e-01  4.6654917363346354e-01 -5.5473680056736668e-02  9.6133169450086364e-01  9.8865863985991820e-01  0.0000000000000000e+00
 9.7176087759909846e-01  4.6685917817272615e-01 -6.6845145193257252e-02  9.6049671702781469e-01  9.8840850580534423e-01  0.0000000000000000e+00
 9.7130601149693807e-01  4.6628297452020800e-01 -7.8933668732001194e-02  9.5986572773155954e-01  9.8822175130189205e-01  0.0000000000000000e+00
