#               DENSITY,             MOMENTUM-X,             MOMENTUM-Y,                 ENERGY
 1.0164000442646250e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5425918138718764e+00
 1.0084396280202192e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5203876149269506e+00
 1.0097276315110344e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5235568910339294e+00
 1.0110076825008851e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5266673934212975e+00
 1.0123238433190989e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5297675819948582e+00
 1.0136605482033192e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5326999778556396e+00
 1.0154228047554279e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5364484106449692e+00
 1.0160095907374993e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5378472656294360e+00
 1.0045178931162879e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5106781934195728e+00
 1.0031908023966896e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5073838053953916e+00
 1.0018570171386965e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5040702698651245e+00
 1.0005174810330286e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5007404301954397e+00
 9.9917244381921488e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4973952597838633e+00
 9.9781932266616646e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4940284780468369e+00
 9.9645494573659132e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4906324255583976e+00
 9.9507368969590082e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4871931690261007e+00
 9.9366924526612344e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4836951115011106e+00
 9.9223443981943904e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4801204854415677e+00
 9.9076314448596181e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4764542542969528e+00
 9.8924946939162661e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4726817708198698e+00
 9.8769239825352095e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4688007997172514e+00
 9.8609253537308439e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4648128036319297e+00
 9.8445794866572867e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4607382731811764e+00
 9.8279889657397079e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4566030673113435e+00
 9.8113435531361448e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4524554006982902e+00
 9.7948569292304044e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4483487070108416e+00
 9.7788135524594888e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4443540076721351e+00
 9.7634903999041556e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4405405423899746e+00
 9.7492089146024907e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4369889097288882e+00
 9.7362337812747002e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4337662156017341e+00
 9.7248343868647258e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4309403287133740e+00
 9.7152294262179506e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4285659783243907e+00
 9.7076107286546931e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4266900940147615e+00
 9.7021369675539015e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4253511924738254e+00
 9.6989649582086290e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4245876469393011e+00
 9.6982230291933746e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4244312359671776e+00
 9.7000880095385089e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4249257282081853e+00
 9.7047870136428249e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4261273150267191e+00
 9.7126039414300946e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4281062210058511e+00
 9.7239249545669526e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4309577482380389e+00
 9.7392670060090125e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4348091666428440e+00
 9.7592770032533693e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4398195538806458e+00
 9.7847307799822147e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4461801466509638e+00
 9.8165229563182665e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4541140264805383e+00
 9.8556570637587548e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4638721496247697e+00
 9.9031506363696753e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4756988851383199e+00
 9.9598895181733693e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4897925359778528e+00
 1.0026342996403859e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5062371911617105e+00
 1.0102043274960333e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5248869104051859e+00
 1.0185243561554265e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5453051917463339e+00
