#               DENSITY,             MOMENTUM-X,             MOMENTUM-Y,                 ENERGY
 1.0070361211735877e+00  6.9530035956332208e-03 -2.1524355917876164e-05  2.5681159242945260e+00
 1.0022124549720799e+00  8.1237193812930528e-02  1.1506089723811924e-02  2.5568709717352713e+00
 1.0028931611754150e+00  1.5814159443652431e-01  2.2172589470186053e-02  2.5613431042374399e+00
 1.0022326835741562e+00  2.1078484312317536e-01  2.9346509506534665e-02  2.5625351181862221e+00
 1.0023471883131012e+00  2.4465495038783569e-01  3.3791265364913267e-02  2.5650993370948334e+00
 1.0021219078240762e+00  2.6830239387022403e-01  3.6720758310503199e-02  2.5663168906702190e+00
 1.0018847787642950e+00  2.8673566708327802e-01  3.8838832019356589e-02  2.5672197450641523e+00
 1.0015624495187596e+00  3.0199396374386389e-01  4.0428137615571395e-02  2.5677212062897712e+00
 1.0011740547253807e+00  3.1481814528527502e-01  4.1590162660310175e-02  2.5678930144566356e+00
 1.0007041300648885e+00  3.2577192846641118e-01  4.2400511870492624e-02  2.5677264503601065e+00
 1.0001639412215868e+00  3.3524134885551310e-01  4.2909948739922016e-02  2.5672672184412897e+00
 9.9956020945478097e-01  3.4358372712967211e-01  4.3164273213398295e-02  2.5665593693775688e+00
 9.9890125383277273e-01  3.5102827847627543e-01  4.3191814572807609e-02  2.5656359605272789e+00
 9.9819232735466557e-01  3.5777788628965895e-01  4.3016514964813596e-02  2.5645292891937457e+00
 9.9743798670952988e-01  3.6396353074828641e-01  4.2652125242270023e-02  2.5632577322568855e+00
 9.9663965772254581e-01  3.6971157710844738e-01  4.2109817831219025e-02  2.5618387661073903e+00
 9.9579865054134553e-01  3.7510347864756555e-01  4.1392510410101342e-02  2.5602795555371252e+00
 9.9491370808063884e-01  3.8023359589496808e-01  4.0500196114695040e-02  2.5585894660731991e+00
 9.9398276074291048e-01  3.8515082086667130e-01  3.9422054198564038e-02  2.5567638555584766e+00
 9.9300275669273175e-01  3.8993643770743502e-01  3.8143337830806708e-02  2.5548087365890910e+00
 9.9197072530517139e-01  3.9460487952484152e-01  3.6634178502137529e-02  2.5527099960784181e+00
 9.9088361013612591e-01  3.9923180269893133e-01  3.4861785265897685e-02  2.5504768285502841e+00
 9.8974148199779455e-01  4.0379934486471292e-01  3.2776553591087221e-02  2.5480968309722662e+00
 9.8854565983560627e-01  4.0836597373204608e-01  3.0328945045782329e-02  2.5455909046911787e+00
 9.8730245138283590e-01  4.1288113615001742e-01  2.7457080342774401e-02  2.5429581276868962e+00
