#               DENSITY,             VELOCITY-X,             VELOCITY-Y,               PRESSURE,            TEMPERATURE,              VISCOSITY
 1.0070361211735877e+00  6.9044232371032284e-03 -2.1373966102419388e-05  1.0272367683298795e+00  1.0200595060411044e+00  0.0000000000000000e+00
 1.0022124549720799e+00  8.1057856954285884e-02  1.1480689215873361e-02  1.0214049865589754e+00  1.0191501627141826e+00  0.0000000000000000e+00
 1.0028931611754150e+00  1.5768538520212716e-01  2.2108625652805570e-02  1.0194518769518655e+00  1.0165109469457778e+00  0.0000000000000000e+00
 1.0022326835741562e+00  2.1031527566181110e-01  2.9281133999621043e-02  1.0159759329816758e+00  1.0137126334360886e+00  0.0000000000000000e+00
 1.0023471883131012e+00  2.4408204386703314e-01  3.3712136631801434e-02  1.0138687236203745e+00  1.0114945554211245e+00  0.0000000000000000e+00
 1.0021219078240762e+00  2.6773428639315294e-01  3.6643005231005867e-02  1.0118908944882317e+00  1.0097483016665780e+00  0.0000000000000000e+00
 1.0018847787642950e+00  2.8619625046797514e-01  3.8765767124698348e-02  1.0101742400432356e+00  1.0082738668703650e+00  0.0000000000000000e+00
 1.0015624495187596e+00  3.0152284951274766e-01  4.0365069232574262e-02  1.0085504895044091e+00  1.0069771385588662e+00  0.0000000000000000e+00
 1.0011740547253807e+00  3.1444896499203506e-01  4.1541390794149417e-02  1.0070128151534679e+00  1.0058319134425522e+00  0.0000000000000000e+00
 1.0007041300648885e+00  3.2554270406107666e-01  4.2370677402663717e-02  1.0055207375619784e+00  1.0048132183653302e+00  0.0000000000000000e+00
 1.0001639412215868e+00  3.3518639798796768e-01  4.2902915183597179e-02  1.0040650269623499e+00  1.0039004462968326e+00  0.0000000000000000e+00
 9.9956020945478097e-01  3.4373489848808902e-01  4.3183264804971214e-02  1.0026306093895543e+00  1.0030717508617597e+00  0.0000000000000000e+00
 9.9890125383277273e-01  3.5141439369445571e-01  4.3239323613901884e-02  1.0012095893112845e+00  1.0023108745430591e+00  0.0000000000000000e+00
 9.9819232735466557e-01  3.5842580280877839e-01  4.3094415560989870e-02  9.9979359613900254e-01  1.0016041685960269e+00  0.0000000000000000e+00
 9.9743798670952988e-01  3.6489840531236806e-01  4.2761681237924433e-02  9.9837637519362621e-01  1.0009407988231851e+00  0.0000000000000000e+00
