#               DENSITY,             MOMENTUM-X,             MOMENTUM-Y,                 ENERGY
 1.0163957300504465e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5425810231338386e+00
 1.0159981670375402e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5378175196186583e+00
 1.0154089987436683e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5364126780877023e+00
 1.0136487870224096e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5326691991770356e+00
 1.0123112109557355e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5297343497133165e+00
 1.0109933194680958e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5266297647444529e+00
 1.0097099320451610e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5235110116497586e+00
 1.0084174747032864e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5203307046031100e+00
 1.0071166607471538e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5171161888494957e+00
 1.0058018797886212e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5138601886811398e+00
 1.0044758494293611e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5105717908574716e+00
 1.0031399782468668e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5072555371092276e+00
 1.0017964366747398e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5039176869705466e+00
 1.0004461848258437e+00  0.0000000000000000e+00  0.0000000000000000e+00  2.5005611420893987e+00
 9.9908947854166319e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4971868853228214e+00
 9.9772370495897200e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4937885641955515e+00
 9.9634564691225191e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4903584022358332e+00
 9.9494959820140016e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4868822529596750e+00
 9.9352913330333170e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4833442347912653e+00
 9.9207693819726794e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4797262303493111e+00
 9.9058672375122159e-01  0.0000000000000000e+00  0.0000000000000000e+00  2.4760128038321452e+00
