#               DENSITY,             VELOCITY-X,             VELOCITY-Y,               PRESSURE,            TEMPERATURE,              VISCOSITY
 1.0163817021548465e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0170181957391791e+00  1.0006262347924832e+00  2.9594642020911748e-08
 1.0159638975190199e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0150909512287021e+00  9.9914077036354421e-01  2.9560849501334744e-08
 1.0153676112218166e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0145216603787748e+00  9.9916685264165195e-01  2.9561443052421643e-08
 1.0136141954737474e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0130308861064214e+00  9.9942452525829795e-01  2.9567306470291361e-08
 1.0122744713237095e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0118545977303597e+00  9.9958521764082364e-01  2.9570962701353384e-08
 1.0109519965266480e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0106080675036535e+00  9.9965979688039008e-01  2.9572659504348219e-08
 1.0096592512933764e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0093512554062529e+00  9.9969495066109793e-01  2.9573459290555535e-08
 1.0083540583313175e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0080664831944344e+00  9.9971480737890928e-01  2.9573911046129595e-08
 1.0070368781091834e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0067643808037696e+00  9.9972940682577072e-01  2.9574243191967966e-08
 1.0057025068241445e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0054424770009982e+00  9.9974144459083902e-01  2.9574517056292139e-08
 1.0043536482349458e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0041043894048567e+00  9.9975182165114163e-01  2.9574753137581830e-08
 1.0029918995142553e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0027521176098482e+00  9.9976093335896032e-01  2.9574960430732939e-08
 1.0016195040133224e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0013882282019968e+00  9.9976909813517145e-01  2.9575146180222034e-08
 1.0002374940660737e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0000139535153354e+00  9.9977651252621080e-01  2.9575314857732558e-08
 9.9884612669939610e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9862970041584720e-01  9.9978332369945322e-01  2.9575469811492393e-08
 9.9744271798735629e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9723284766668663e-01  9.9978959160572867e-01  2.9575612405509223e-08
 9.9602391403279711e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9582014317665379e-01  9.9979541569908892e-01  2.9575744902452527e-08
 9.9458374919454651e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9438567332161676e-01  9.9980084545611181e-01  2.9575868427985774e-08
 9.9311545498528986e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9292274565312810e-01  9.9980595475461165e-01  2.9575984662874387e-08
 9.9161128912034158e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9142368851042717e-01  9.9981081234958447e-01  2.9576095171321086e-08
 9.9006447685613719e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8988184408847191e-01  9.9981553447080029e-01  2.9576202597540635e-08
 9.8846833651902766e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8829055802458876e-01  9.9982014750713744e-01  2.9576307541887834e-08
 9.8682105610397752e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8664814159958392e-01  9.9982477623139088e-01  2.9576412842890707e-08
 9.8512234004729216e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8495427800395541e-01  9.9982939982527608e-01  2.9576518026943581e-08
 9.8337942691944835e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8321632018520666e-01  9.9983413651966213e-01  2.9576625783721119e-08
 9.8160165509576491e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8144364034467768e-01  9.9983902354863941e-01  2.9576736960254365e-08
 9.7980709957500001e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7965459648642150e-01  9.9984435396656701e-01  2.9576858223278396e-08
 9.7801595119400764e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7786956937795388e-01  9.9985032778261451e-01  2.9576994122754892e-08
 9.7625587117375512e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7611613135740005e-01  9.9985686148428810e-01  2.9577142758723449e-08
 9.7455358855600183e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7442111112661867e-01  9.9986406347384216e-01  2.9577306597106022e-08
 9.7294059124503118e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7281608663283992e-01  9.9987203266745028e-01  2.9577487887978553e-08
 9.7144253422393034e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7132711570521757e-01  9.9988118852670504e-01  2.9577696173393217e-08
 9.7008576222020615e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6998074987298999e-01  9.9989174941916925e-01  2.9577936420567159e-08
 9.6889139642628574e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6879807753583147e-01  9.9990368488068104e-01  2.9578207935991486e-08
 9.6787783277620554e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6779701496481119e-01  9.9991649998723253e-01  2.9578499460381318e-08
 9.6706001360285276e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6699207671525400e-01  9.9992974904696408e-01  2.9578800854641168e-08
 9.6645240151612821e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6639745454663728e-01  9.9994314570546405e-01  2.9579105604553424e-08
 9.6606660966996483e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6602470653573080e-01  9.9995662500513482e-01  2.9579412232398324e-08
 9.6591927458146032e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6589036456265187e-01  9.9997006994314219e-01  2.9579718076578244e-08
 9.6603205973415662e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6601594481763675e-01  9.9998331844543120e-01  2.9580019450299252e-08
 9.6643259912142854e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6642888563817875e-01  9.9999615753519389e-01  2.9580311508949134e-08
 9.6715956437347395e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6716747449191087e-01  1.0000081787108648e+00  2.9580584960351154e-08
 9.6826582966625152e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6828391733599040e-01  1.0000186804792495e+00  2.9580823847763452e-08
 9.6981835660820226e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.6984429333895883e-01  1.0000267439057839e+00  2.9581007268528990e-08
 9.7189945370133968e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7193020243956818e-01  1.0000316377770475e+00  2.9581118590282765e-08
 9.7460606512997883e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7463934964976384e-01  1.0000341517675460e+00  2.9581175776365463e-08
 9.7805111582473281e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7808582121908372e-01  1.0000354842336863e+00  2.9581206086125028e-08
 9.8235609634360410e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8238762707102312e-01  1.0000320970445815e+00  2.9581129037308847e-08
 9.8763746258098384e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8765151566043519e-01  1.0000142289858212e+00  2.9580722588228750e-08
 9.9397658662987243e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9394483224728147e-01  9.9996805318855808e-01  2.9579672199763032e-08
 1.0013660285165020e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0012468446737546e+00  9.9988097874368287e-01  2.9577691401077769e-08
 1.0096739508606627e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0094196407231040e+00  9.9974812647454969e-01  2.9574669071323058e-08
 1.0186057382235914e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0181818973781127e+00  9.9958390098389049e-01  2.9570932744642723e-08
 1.0277181890430225e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0271317941462252e+00  9.9942942053274053e-01  2.9567417856612437e-08
 1.0365246937785766e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0358079247099274e+00  9.9930848818850992e-01  2.9564666102931870e-08
 1.0445911423659040e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0437729959336528e+00  9.9921677831730604e-01  2.9562579183648101e-08
 1.0516051980770629e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0507048734536102e+00  9.9914385681518225e-01  2.9560919739715570e-08
 1.0574172700950661e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0564477929903830e+00  9.9908316505498740e-01  2.9559538557937502e-08
 1.0620250122766410e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0610015738767407e+00  9.9903633305424111e-01  2.9558472759228149e-08
 1.0655293037210274e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0644764054147318e+00  9.9901185419995642e-01  2.9557915661860039e-08
 1.0680867901332824e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0670420725641103e+00  9.9902187951501431e-01  2.9558143821896707e-08
 1.0698612706496866e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0688735926004924e+00  9.9907681670858683e-01  2.9559394084231673e-08
 1.0710296149372671e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0701495079692367e+00  9.9917826084754746e-01  2.9561702665142857e-08
 1.0716605464255553e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0709058453479892e+00  9.9929576480156590e-01  2.9564376579344281e-08
 1.0721604771800437e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0714949794082822e+00  9.9937929275894266e-01  2.9566277244403797e-08
 1.0725945793813703e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0718851766196034e+00  9.9933861052870898e-01  2.9565351536540427e-08
 1.0729217211056252e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0720672251045009e+00  9.9920358029452194e-01  2.9562278846166005e-08
 1.0729887014027881e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0719824904145878e+00  9.9906223524359150e-01  2.9559062242065529e-08
 1.0725845253723689e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0714760073938918e+00  9.9896649825514494e-01  2.9556883419627484e-08
 1.0715491260842878e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0704008110133907e+00  9.9892835984562534e-01  2.9556015421449060e-08
 1.0696910110376194e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0685528940623079e+00  9.9893603202834513e-01  2.9556190035181491e-08
 1.0668196809405917e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0657239307099902e+00  9.9897288149986596e-01  2.9557028695342615e-08
 1.0627685163687246e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0617316754101573e+00  9.9902439624189321e-01  2.9558201098375280e-08
 1.0574500395571163e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0564790122504737e+00  9.9908172748563240e-01  2.9559505842217432e-08
 1.0509090044697729e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0500100017844727e+00  9.9914454754743165e-01  2.9560935458695113e-08
 1.0433519453074360e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0425410266894870e+00  9.9922277557290617e-01  2.9562715658047148e-08
 1.0351296815545421e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0344378710486484e+00  9.9933166779175475e-01  2.9565193555508528e-08
 1.0266726068875738e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0261370754516936e+00  9.9947838148959334e-01  2.9568531892081271e-08
 1.0184255515445897e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0180520060142961e+00  9.9963321272750194e-01  2.9572054677274193e-08
 1.0107524724213175e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0105089759440842e+00  9.9975909385939976e-01  2.9574918581828978e-08
 1.0038708891229429e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0037159586338344e+00  9.9984566691714361e-01  2.9576888091874446e-08
 9.9786786769654279e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9776766113292581e-01  9.9989957932622064e-01  2.9578114540420972e-08
 9.9273129727341847e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.9266411264488330e-01  9.9993232345074701e-01  2.9578859417856260e-08
 9.8839963922052632e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8835322569967643e-01  9.9995304174646782e-01  2.9579330720430823e-08
 9.8479072859025263e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8475763902401081e-01  9.9996639939300702e-01  2.9579634579449055e-08
 9.8181740436575060e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.8179122404125518e-01  9.9997333483356599e-01  2.9579792345695220e-08
 9.7939871197529260e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7937402410738494e-01  9.9997479283196355e-01  2.9579825511932070e-08
 9.7746252396671696e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7743529504112481e-01  9.9997214325365502e-01  2.9579765239871855e-08
 9.7594729824013826e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7591470040333794e-01  9.9996659877345950e-01  2.9579639114929809e-08
 9.7480306491569690e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7476316827597287e-01  9.9995907210270496e-01  2.9579467898891702e-08
 9.7399174595361360e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7394322163853653e-01  9.9995017995247049e-01  2.9579265620239391e-08
 9.7348468950304712e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7342660739057318e-01  9.9994033587471898e-01  2.9579041686116850e-08
 9.7325842868939205e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7319018248194067e-01  9.9992987863712313e-01  2.9578803802593995e-08
 9.7329457057696378e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7321580019413567e-01  9.9991906830140720e-01  2.9578557885445244e-08
 9.7357944108684813e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7348997243214541e-01  9.9990810338537695e-01  2.9578308450529735e-08
 9.7409629080297577e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7399634799620838e-01  9.9989739945864609e-01  2.9578064951433867e-08
 9.7482852060647551e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7471880788739407e-01  9.9988745434016146e-01  2.9577838713008496e-08
 9.7575634696443714e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7563789653390121e-01  9.9987860654875149e-01  2.9577637436416903e-08
 9.7685727034229164e-01  0.0000000000000000e+00  0.0000000000000000e+00  9.7673105315970399e-01  9.9987079260561451e-01  2.9577459677906747e-08
